2.668792088584841854e-11 1.973271474761843650e-12 1.419696325944767081e-12 7.295718514764816969e-13 8.788640989393634592e-14
2.801849236716659339e-11 2.063095093179584003e-12 1.474678130211060408e-12 7.614430805234358280e-13 9.144444753523583901e-14
2.946394408843994385e-11 2.160459003542563030e-12 1.533922153739633285e-12 7.959824735525665293e-13 9.529752041886215646e-14
3.103842857447057718e-11 2.266283081350936506e-12 1.597932882881471269e-12 8.335154854970650332e-13 9.948158790965370484e-14
3.275837331718791464e-11 2.381634578138011876e-12 1.667294787350564041e-12 8.744197132031021673e-13 1.040383704491896623e-13
3.464293517561623809e-11 2.507757526052107091e-12 1.742688223362538931e-12 9.191352988383231506e-13 1.090164990346497794e-13
3.671456418001473461e-11 2.646109219586158505e-12 1.824909160110282952e-12 9.681778372128614807e-13 1.144729413588031064e-13
3.899970783847175708e-11 2.798405785922616231e-12 1.914893815866340661e-12 1.022154498675226643e-12 1.204747832440111813e-13
4.152969732297654488e-11 2.966679520177838907e-12 2.013749648996603842e-12 1.081784314459285855e-12 1.271014699923663599e-13
4.434187109542887371e-11 3.153351579195474394e-12 2.122794644534030037e-12 1.147923895924760467e-12 1.344476481360378307e-13
4.748101131140450651e-11 3.361324906707592704e-12 2.243607527689269744e-12 1.221600311707046150e-12 1.426267980776162164e-13
5.100119622605448712e-11 3.594104066339116198e-12 2.378092509610960088e-12 1.304053484930601803e-12 1.517759186194141642e-13
5.496821161748041389e-11 3.855951232540918387e-12 2.528563560395501786e-12 1.396791383189961223e-12 1.620616249891161147e-13
5.946272174596019519e-11 4.152091308727666931e-12 2.697855212610877382e-12 1.501662589861706030e-12 1.736881673610545915e-13
6.458448460435587707e-11 4.488984590182723982e-12 2.889469840520183953e-12 1.620952772928500701e-12 1.869080898586741288e-13
7.045802142753910109e-11 4.874693487792567983e-12 3.107775733141082374e-12 1.757514432766597670e-12 2.020365666131159890e-13
7.724033948715126313e-11 5.319382056598451524e-12 3.358276881981828379e-12 1.914943636619810355e-12 2.194709294711492592e-13
8.513159751024719324e-11 5.836005849959594890e-12 3.647985543177980919e-12 2.097824090765702978e-12 2.397176359751179981e-13
9.439005702630786916e-11 6.441278981707277208e-12 3.985944488064740643e-12 2.312069289584531348e-12 2.634300740508645836e-13
1.053533868686108516e-10 7.157052100413038264e-12 4.383971138431568341e-12 2.565410046395616723e-12 2.914624302114955840e-13
1.184695671409730519e-10 8.012311240656115830e-12 4.857736960997713307e-12 2.868101692180767933e-12 3.249478292971129611e-13
1.343426037139661163e-10 9.046134592290345674e-12 5.428364112517978714e-12 3.233970188172794610e-12 3.654139214744002735e-13
1.538016196590366486e-10 1.031216124533215020e-11 6.124838508637102821e-12 3.681993179329515793e-12 4.149575759093437646e-13
1.780077728704265917e-10 1.188550645788821352e-11 6.987743941312519994e-12 4.238746633988661482e-12 4.765152147661446283e-13
2.086240546966935948e-10 1.387374394056269081e-11 8.075192257361627685e-12 4.942290404476876934e-12 5.542921364263893138e-13
2.480927039319683011e-10 1.643484848112643235e-11 9.472511896110147505e-12 5.848516374115849071e-12 6.544639347500939643e-13
3.001025440634177642e-10 1.980742241082532782e-11 1.130856929790082618e-11 7.041842659191839910e-12 7.863581225501700392e-13
3.704021092805146568e-10 2.436328696439577270e-11 1.378416661172573379e-11 8.653820568203851679e-12 9.645100512824586461e-13
4.682604549378931645e-10 3.070196450958307596e-11 1.722305906956962612e-11 1.089656265916800511e-11 1.212356443205475508e-12
6.091623527111165296e-10 3.982499817792563948e-11 2.216608187203544312e-11 1.412441747613700526e-11 1.569049955061529917e-12
8.198160684165575559e-10 5.345984446261657338e-11 2.954604143255275595e-11 1.894856358862348560e-11 2.102120900335548206e-12
1.146934155318823418e-09 7.462779649132584435e-11 4.099437494773694932e-11 2.643794231547229951e-11 2.929678703746968787e-12
1.668118490860705125e-09 1.083480053272124600e-10 5.922129831998008880e-11 3.836834228337787201e-11 4.247933747306323695e-12
2.476054957354259621e-09 1.606152254988412591e-10 8.746382361398577397e-11 5.686072314924173738e-11 6.291235041908789586e-12
3.495649650393261425e-09 2.265725718404780744e-10 1.230994483361856507e-10 8.019670635621914309e-11 8.869715513038582759e-12
4.053212904167154774e-09 2.626472534958613311e-10 1.426003951753179122e-10 9.296012569954670460e-11 1.028001239714767416e-11
3.496442135122282599e-09 2.266497533780840116e-10 1.231858121574949843e-10 8.022422081307064486e-11 8.872838348625406204e-12
2.477642139901427117e-09 1.607698036406846788e-10 8.763679088093404218e-11 5.691582811970359844e-11 6.297489055781166023e-12
1.670504813050311324e-09 1.085804117271331429e-10 5.948134997482048159e-11 3.845119041864067918e-11 4.257335683753461966e-12
1.150126319208958891e-09 7.493868245159848344e-11 4.134223666019167923e-11 2.654876394360201031e-11 2.942253827209426978e-12
8.238230840678096831e-10 5.385008557640079995e-11 2.998268877049885292e-11 1.908766835612246964e-11 2.117903175206544644e-12
6.139956028626484437e-10 4.029570061487770805e-11 2.269274730231536968e-11 1.429219657052355588e-11 1.588082289127377025e-12
4.739337774617485430e-10 3.125447302926341968e-11 1.784124088318988265e-11 1.109349164250081930e-11 1.234690998002819500e-12
3.769318985374693476e-10 2.499919476664403689e-11 1.449563989503458196e-11 8.880462860154150865e-12 9.902086236002269257e-13
3.075078725609371964e-10 2.052858295921827224e-11 1.211539910134594659e-11 7.298853717793106391e-12 8.154926023476293321e-13
2.563954659934972953e-10 1.724338946563221450e-11 1.037706878558758471e-11 6.136648632928356659e-12 6.871168459241432659e-13
2.178491341992733480e-10 1.477208357930371354e-11 9.080170470811262334e-12 5.262399036855336833e-12 5.905572681701528514e-13
1.881832375035392873e-10 1.287637237640105226e-11 8.096182416068947614e-12 4.591796228746382707e-12 5.164983527510156395e-13
1.649589446123069318e-10 1.139861221590676001e-11 7.340145094265984376e-12 4.069065427719199887e-12 4.587773442341228737e-13
1.465169282277100650e-10 1.023158546712588341e-11 6.754343340842958744e-12 3.656272700192422560e-12 4.132027483062829395e-13
1.316999879670308953e-10 9.300561472189324034e-12 6.298621811423904172e-12 3.326978081293956016e-12 3.768530514381359387e-13
1.196832934081929802e-10 8.552318312080634666e-12 5.944459314530033200e-12 3.062351446474157786e-12 3.476475545313086608e-13
1.098675137596592905e-10 7.948232134825377700e-12 5.671239813180546964e-12 2.848727497024873160e-12 3.240762169186524228e-13
1.018097803379821055e-10 7.459813650079981240e-12 5.463845191613402010e-12 2.676026559269276373e-12 3.050251656062512628e-13
9.517803379994285697e-11 7.065757359017547879e-12 5.311065291854979518e-12 2.536710593256112329e-12 2.896613406087475631e-13
8.972019115271006691e-11 6.749949601046431238e-12 5.204526202008850189e-12 2.425078433143532851e-12 2.773546223538863978e-13
8.524292319875668481e-11 6.500098543603819967e-12 5.137954991123142752e-12 2.336781072430887967e-12 2.676242719092341065e-13
8.159679818201864566e-11 6.306776352043705431e-12 5.106667740971868474e-12 2.268482779311606675e-12 2.601014838301488139e-13
7.866572692876004572e-11 6.162740080352865573e-12 5.107208951216492890e-12 2.217620823863070205e-12 2.545028343037704762e-13
7.635936924816537597e-11 6.062444698629875938e-12 5.137095736164741018e-12 2.182233183345923909e-12 2.506112397059612316e-13
7.460761601136592209e-11 6.001691101687235066e-12 5.194636160098546021e-12 2.160834003724460356e-12 2.482621910899484043e-13
7.335655250397342943e-11 5.977370803925430088e-12 5.278801290562830916e-12 2.152323268498284992e-12 2.473337674072624825e-13
7.256549879705148951e-11 5.987281359619948442e-12 5.389137269844817197e-12 2.155921489711964985e-12 2.477394123875326957e-13
7.220484947984070835e-11 6.029994780951315068e-12 5.525708227835874906e-12 2.171123148905249424e-12 2.494227818092059025e-13
7.225452110446975930e-11 6.104766846410542473e-12 5.689063992974369216e-12 2.197664604208503891e-12 2.523541875412429851e-13
7.270287547003453001e-11 6.211479132416507434e-12 5.880228812389635202e-12 2.235503573796917458e-12 2.565283186869690870e-13
7.354602960483382657e-11 6.350608460362705509e-12 6.100709000336005764e-12 2.284808317514574124e-12 2.619630318368163452e-13
7.478749501953975342e-11 6.523220626942032775e-12 6.352518822233497072e-12 2.345955408146837636e-12 2.686990873514009050e-13
7.643811359852739211e-11 6.730987052360504566e-12 6.638225155423745431e-12 2.419535608804156518e-12 2.768007774852226349e-13
7.851627830543476178e-11 6.976224542316211587e-12 6.961012680267015168e-12 2.506367925127565918e-12 2.863574529596987765e-13
8.104844597575015522e-11 7.261959881425147032e-12 7.324772668684338727e-12 2.607522439268376010e-12 2.974860137722717862e-13
8.406996882547375882e-11 7.592022612397260462e-12 7.734219980886916103e-12 2.724353111398757626e-12 3.103344935878088049e-13
8.762629288174175975e-11 7.971171271602346930e-12 8.195044809161407097e-12 2.858542412194107796e-12 3.250869414041267727e-13
9.177459757149588738e-11 8.405260746839009363e-12 8.714108221568462736e-12 3.012160496708701502e-12 3.419698970397051167e-13
9.658598402050664211e-11 8.901461559865351809e-12 9.299693936544786712e-12 3.187742739250443293e-12 3.612608785425908227e-13
1.021483640890925895e-10 9.468546121933826316e-12 9.961833400654839992e-12 3.388390950151643459e-12 3.832994640987124123e-13
1.085702633559755315e-10 1.011726289850448462e-11 1.071272773280223374e-11 3.617905677309981233e-12 4.085017790835722173e-13
1.159858373824206795e-10 1.086082774418540799e-11 1.156729931891136525e-11 3.880959939040398536e-12 4.373795213332423158e-13
1.245615241170207065e-10 1.171557363949669001e-11 1.254391913382207917e-11 4.183328967539028301e-12 4.705651213219883555e-13
1.345049355267007278e-10 1.270181754947801621e-11 1.366537531427141233e-11 4.532196726120339543e-12 5.088453112317227185e-13
1.460768588477595577e-10 1.384502908173578009e-11 1.496017739330047185e-11 4.936569141910524748e-12 5.532063821789247909e-13
1.596076409900217789e-10 1.517742478453130503e-11 1.646433420575781844e-11 5.407837843596738816e-12 6.048959255515900714e-13
1.755198482943995460e-10 1.674017203838421863e-11 1.822381041107998929e-11 5.960559449550682079e-12 6.655081824235248497e-13
1.943600609531289394e-10 1.858648047404643731e-11 2.029797123842520404e-11 6.613548682448782690e-12 7.371037645822524164e-13
2.168442033562994675e-10 2.078600869836998230e-11 2.276449194575581785e-11 7.391436572509510535e-12 8.223803139370518857e-13
2.439233228695996891e-10 2.343125816147160348e-11 2.572648029305608556e-11 8.326931307411290584e-12 9.249201185323510587e-13
2.768809139453225106e-10 2.664703265986116674e-11 2.932301324850149258e-11 9.464163081038811556e-12 1.049556452260825971e-12
3.174800303030801169e-10 3.060473644409010661e-11 3.374506262167785717e-11 1.086373985688516771e-11 1.202927300425288431e-12
3.681909564036709177e-10 3.554450149511636273e-11 3.926014042858594570e-11 1.261057149974266051e-11 1.394332287410033087e-12
4.325527956574840054e-10 4.181032960510639130e-11 4.625143958246303354e-11 1.482629589937042145e-11 1.637093631768870568e-12
5.157642433396592664e-10 4.990750803193464658e-11 5.528178201309423990e-11 1.768958095641898091e-11 1.950779695226854161e-12
6.256788306540323891e-10 6.059933420614649442e-11 6.720134773773039335e-11 2.147032611973490941e-11 2.364950862528215450e-12
7.745365782197683150e-10 7.507540940388289600e-11 8.333511483929563249e-11 2.658917047409730579e-11 2.925677089281830691e-12
9.820749901276070846e-10 9.525398559310466846e-11 1.058196030505610915e-10 3.372440158809393918e-11 3.707246958199389691e-12
1.281268853064821947e-09 1.243397964863381454e-10 1.382241665218499758e-10 4.400920273513642257e-11 4.833770931530363986e-12
1.728995021999503235e-09 1.678605305471969694e-10 1.867053809483266572e-10 5.939814633131404894e-11 6.519321081564533157e-12
2.424732399469759547e-09 2.354842159560279072e-10 2.620311826540903255e-10 8.330981526742330209e-11 9.138313379855312698e-12
3.533743211819016354e-09 3.432721269169572066e-10 3.820900758399332499e-10 1.214234231514606453e-10 1.331275652254014209e-11
5.253413232219133340e-09 5.104075094155991417e-10 5.682477037903117261e-10 1.805221025215149639e-10 1.978556453333399790e-11
7.423816326892902515e-09 7.213477297455709441e-10 8.031932568955798283e-10 2.551100293450151681e-10 2.795481423458067134e-11
8.610228226346849600e-09 8.366570395318062930e-10 9.316281747646417367e-10 2.958831827058002379e-10 3.242054504171230861e-11
7.423471488582965607e-09 7.213262237309661458e-10 8.031840109311906004e-10 2.551027492807853542e-10 2.795422375537987421e-11
5.252722521040848489e-09 5.103644305410740063e-10 5.682291762595645212e-10 1.805075187679560130e-10 1.978438100446483734e-11
3.532704551310880074e-09 3.432073410168684678e-10 3.820621952826387528e-10 1.214014882903225024e-10 1.331097478451823655e-11
2.423342656480834415e-09 2.353975205881081990e-10 2.619938412359493201e-10 8.328045774898368246e-11 9.135925646835811752e-12
1.727249984265379907e-09 1.677516535422950925e-10 1.866584336785562624e-10 5.936126996130059936e-11 6.516316884708410902e-12
1.279163198846637197e-09 1.242083939848408493e-10 1.381674301938756541e-10 4.396468598004476518e-11 4.830137042324112245e-12
9.796022495052112688e-10 9.509963954159315040e-11 1.057528548914949161e-10 3.367209668954473795e-11 3.702967290694285539e-12
7.716890855115803009e-10 7.489762447790935643e-11 8.325809084978039001e-11 2.652890236016247516e-11 2.920732579919243999e-12
6.224476673059457620e-10 6.039753411659558344e-11 6.711374069918447014e-11 2.140189109818400052e-11 2.359319325888302416e-12
5.121391704804265780e-10 4.968103116306190470e-11 5.518323913432925167e-11 1.761274517152067164e-11 1.944435653671517138e-12
4.285221753547087007e-10 4.155842392178311114e-11 4.614155975194449381e-11 1.474079353014684445e-11 1.630008116537039994e-12
3.637416604686352769e-10 3.526631864478691790e-11 3.913847103211459855e-11 1.251610267332059786e-11 1.386472608253278506e-12
3.125973352791200047e-10 3.029932496513812355e-11 3.361109587781273162e-11 1.075996824570202249e-11 1.194256780331948429e-12
2.715483806672982103e-10 2.631333019209475508e-11 2.917618200541446835e-11 9.350713147005557764e-12 1.040034123191929311e-12
2.381226586939679024e-10 2.306808253580796595e-11 2.556615322044791878e-11 8.203385149543135256e-12 9.145003733643345565e-13
2.105551048235386515e-10 2.039204776095459645e-11 2.258996804366852271e-11 7.257330326806237242e-12 8.110125089523170978e-13
1.875600342460496585e-10 1.816028047428598128e-11 2.010847357087843758e-11 6.468368413694157318e-12 7.247317658417674577e-13
1.681840043839429824e-10 1.628012437984897395e-11 1.801847895597778102e-11 5.803736463901122833e-12 6.520698481624636890e-13
1.517084617981647926e-10 1.468175090133500553e-11 1.624221769288553680e-11 5.238743337969378811e-12 5.903225153181004337e-13
1.375839300848003190e-10 1.331176315951494430e-11 1.472022397875141224e-11 4.754508090795553608e-12 5.374218817361724986e-13
1.253846410521614356e-10 1.212878675783068965e-11 1.340642191142280004e-11 4.336400887951895966e-12 4.917656602003364726e-13
1.147766956978939260e-10 1.110037547964671801e-11 1.226467918691200235e-11 3.972948870436261703e-12 4.520973280735593368e-13
1.054953525394498330e-10 1.020080403912203032e-11 1.126634876395227919e-11 3.655055678658627832e-12 4.174206466543607013e-13
9.732858254734215149e-11 9.409469859625704299e-12 1.038848884023053414e-11 3.375436326559924001e-12 3.869377664856608668e-13
9.010499671662300541e-11 8.709719812113470034e-12 9.612556132501592097e-12 3.128202340172824199e-12 3.600037901881728028e-13
8.368487057348779122e-11 8.087977932511208351e-12 8.923434375127318945e-12 2.908553321367809603e-12 3.360929913790921518e-13
