1.231179265399663987e-14 5.941633034360438948e-14 5.281629982629096653e-13 1.686125698614424761e-12
8.867272278909301786e-15 5.427194994548129378e-14 5.360877493803228790e-13 1.717801098675077631e-12
1.022262424342434468e-14 5.821709528097117864e-14 5.614165303345702241e-13 1.776852185747742573e-12
1.471850618890200197e-14 6.724862986341866557e-14 5.832008071694815692e-13 1.832274085260589199e-12
1.522059827858880670e-14 6.848153641034647554e-14 5.862532058928231531e-13 1.859677822499201540e-12
1.119104074161239656e-14 6.199432468595873372e-14 5.875948998337914499e-13 1.883672825960173933e-12
9.897312216300106951e-15 6.124695796818168937e-14 6.084927734735483946e-13 1.937583384230111262e-12
1.421102517399944293e-14 7.043860094874281625e-14 6.379839286806970673e-13 2.006407240667107101e-12
1.746787170185217448e-14 7.687221851460562049e-14 6.504201533027678555e-13 2.050653514135802531e-12
1.455517549019379394e-14 7.213448011743779144e-14 6.490852474991366473e-13 2.073435315570133167e-12
1.079716129466059996e-14 6.679190914067836244e-14 6.617859055903846619e-13 2.116987538201707292e-12
1.321851390287703921e-14 7.297909786688837458e-14 6.939658681877321158e-13 2.191574265215432566e-12
1.850057960127119554e-14 8.353717475009414156e-14 7.183779127290179793e-13 2.256463486101501181e-12
1.826252753503043368e-14 8.353740539898661979e-14 7.206900873312873474e-13 2.288022586619152873e-12
1.330141782399522816e-14 7.570149907985424073e-14 7.247755348274169187e-13 2.321268235211179992e-12
1.261241814965992313e-14 7.646708398199819034e-14 7.532004403416760125e-13 2.392072843486736189e-12
1.822455620372840943e-14 8.822398907879206761e-14 7.882685216792754432e-13 2.475398061992263198e-12
2.140039166923838589e-14 9.458896325755013055e-14 8.008296311344692840e-13 2.525900638580910930e-12
1.724569680374979741e-14 8.786242764500481341e-14 8.000841023813019299e-13 2.555315755355269503e-12
1.331997179428838420e-14 8.268918165087767368e-14 8.193899621165559274e-13 2.614758638005727320e-12
1.713340203290911384e-14 9.176062880744134906e-14 8.597915378241099968e-13 2.708344669779684987e-12
2.318730793695269232e-14 1.038362781709576979e-13 8.868445736738927601e-13 2.784120215255486221e-12
2.189770199702104395e-14 1.021034066878337932e-13 8.885178022941571327e-13 2.821302770601929242e-12
1.595539477104017921e-14 9.294707431747258500e-14 8.969419615017807470e-13 2.867555677950497788e-12
1.621767251751248357e-14 9.594367492546924878e-14 9.349250310825844753e-13 2.959835863792793705e-12
2.332940310110615046e-14 1.106582383919032646e-13 9.762287351248791584e-13 3.060261795988186103e-12
2.616507321691868485e-14 1.165262645034605217e-13 9.887266082525733936e-13 3.118269301125738086e-12
2.051451582961457071e-14 1.074656658003118836e-13 9.895981842832556595e-13 3.157358394962577176e-12
1.665215729082987387e-14 1.030087057136433279e-13 1.017868846030799606e-12 3.237881162206756594e-12
2.224063051471818671e-14 1.157181710244027803e-13 1.068064797783562823e-12 3.354638160269443745e-12
2.899173969631122693e-14 1.292043499055781022e-13 1.097742912573708326e-12 3.443067152257783585e-12
2.627089665953465803e-14 1.251447591254709070e-13 1.099133344008753540e-12 3.488105861578357827e-12
1.935026593308871103e-14 1.148265790236926789e-13 1.114097383366844622e-12 3.552445469225381550e-12
2.101103645072501502e-14 1.209722587036500167e-13 1.164109464281006967e-12 3.671898542513551890e-12
2.981347258295492543e-14 1.390270704635353235e-13 1.212341970409354588e-12 3.792537295342406858e-12
3.195353602087178880e-14 1.438206825067535958e-13 1.224683582584374640e-12 3.859882530271085821e-12
2.454559188919805051e-14 1.321087402138792293e-13 1.228758700203786085e-12 3.912978423870776137e-12
2.108999794723790798e-14 1.291494841973537144e-13 1.269019623316515559e-12 4.021273213152213865e-12
2.889532383774202571e-14 1.463689019603499017e-13 1.330817355109195622e-12 4.166259245039579652e-12
3.618480234258201134e-14 1.610244339742364101e-13 1.363107127487345018e-12 4.269632098888947252e-12
3.157887096635642438e-14 1.539528647877505724e-13 1.364972055953444002e-12 4.325871950143742361e-12
2.376283257418511295e-14 1.428215620444813298e-13 1.389474893876462035e-12 4.415126428768605331e-12
2.738977080238974446e-14 1.532747483828216165e-13 1.454519191820170753e-12 4.568854357028457893e-12
3.804610924670606811e-14 1.750158916227807030e-13 1.510427345424479262e-12 4.713511025711647515e-12
3.901680145738515231e-14 1.779809448516196967e-13 1.522721054288942178e-12 4.792919047634903620e-12
2.959880946420691745e-14 1.633723019718870841e-13 1.532365164424440034e-12 4.866132216918591685e-12
2.703966182544427791e-14 1.629961784941370751e-13 1.588482118838188565e-12 5.010825599469710029e-12
