8.298882782153870176e-12 9.359832452022988039e-13 6.927274332959693976e-13 1.248427509817817983e-13 6.487329862840671545e-14
8.697227133048359970e-12 9.761722849843613750e-13 7.193231375738197125e-13 1.291487685242350328e-13 6.745919350929683987e-14
9.129517768962712829e-12 1.019717113576958027e-12 7.480036894563528828e-13 1.338106425107199201e-13 7.026130935874086394e-14
9.599917926658711766e-12 1.067026995112678711e-12 7.790173234517568157e-13 1.388718961672460142e-13 7.330611478047360787e-14
1.011325905993285782e-11 1.118576764986672352e-12 8.126517178204455461e-13 1.443830357273726452e-13 7.662432570147438104e-14
1.067517424279896309e-11 1.174919912947929162e-12 8.492418431007609403e-13 1.504029444042465030e-13 8.025175327154705751e-14
1.129226368657334193e-11 1.236704815075596598e-12 8.891796979889281240e-13 1.570006119227896301e-13 8.423035587381191339e-14
1.197230149882999568e-11 1.304695009618827370e-12 9.329264688509452418e-13 1.642572949900260339e-13 8.860955326183255125e-14
1.272449582916303096e-11 1.379794707481122845e-12 9.810278263761432546e-13 1.722692356057384957e-13 9.344788001440275599e-14
1.355981870974780323e-11 1.463081136301197907e-12 1.034133317438914543e-12 1.811511076152267377e-13 9.881508195861243547e-14
1.449142770364001320e-11 1.555845886233993740e-12 1.093021151241797805e-12 1.910404225615939398e-13 1.047947961069766025e-13
1.553520965886483747e-11 1.659648228051752095e-12 1.158630159637727055e-12 2.021032114208698903e-13 1.114880066774548562e-13
1.671048854556834653e-11 1.776384519283117433e-12 1.232101397607745979e-12 2.145414208389284902e-13 1.190175439961217272e-13
1.804095623146131955e-11 1.908379468919371581e-12 1.314832841337264189e-12 2.286026388461617898e-13 1.275340003553779499e-13
1.955590977551857105e-11 2.058507455369230590e-12 1.408552093741557838e-12 2.445930233734578729e-13 1.372235940463476271e-13
2.129191557151666478e-11 2.230355695678285173e-12 1.515414166190171137e-12 2.628946909089706249e-13 1.483187463704837952e-13
2.329507616428290091e-11 2.428446504704161014e-12 1.638134664896177923e-12 2.839894024610158451e-13 1.611124891275957973e-13
2.562416077218147232e-11 2.658544237463096478e-12 1.780173715945004898e-12 3.084912743544562745e-13 1.759783616603666309e-13
2.835499379461749526e-11 2.928085571964183101e-12 1.945993790122164598e-12 3.371926336611802456e-13 1.933983034171544659e-13
3.158670806424382609e-11 3.246792622645509593e-12 2.141427070388332398e-12 3.711293582679559625e-13 2.140023984834364364e-13
3.545081568117246467e-11 3.627562305878161173e-12 2.374208334349763101e-12 4.116756577331576438e-13 2.386265281363241340e-13
4.012462594841472384e-11 4.087781920064704097e-12 2.654763199852828210e-12 4.606842768051966364e-13 2.683976527581081446e-13
4.585152476721219876e-11 4.651317461916975564e-12 2.997399433816587158e-12 5.206983940147678463e-13 3.048627038984832631e-13
5.297235654526690232e-11 5.351590495072100688e-12 3.422150454832473726e-12 5.952795298979866133e-13 3.501880418186375527e-13
6.197526255106356935e-11 6.236464591026146639e-12 3.957703018527194292e-12 6.895283057405286594e-13 4.074762187295719960e-13
7.357710585770608014e-11 7.376228693638071939e-12 4.646180383871018623e-12 8.109352490713480556e-13 4.812835004394750878e-13
8.886064136837935956e-11 8.877046038126051888e-12 5.551200091644362746e-12 9.708140768110500640e-13 5.784916932285570954e-13
1.095131795776911766e-10 1.090435407313442298e-11 6.771893746830201766e-12 1.186795481528859193e-12 7.098250457669094612e-13
1.382553545755618757e-10 1.372490324501950077e-11 8.468094009910075300e-12 1.487307307662676570e-12 8.925754177380871974e-13
1.796322008213981882e-10 1.778431851877378230e-11 1.090680452540809299e-11 1.919840474396002550e-12 1.155630214657138117e-12
2.414830045073002326e-10 2.385121167639492324e-11 1.454854278759601446e-11 2.566307381062340366e-12 1.548814485919309656e-12
3.375185864740450462e-10 3.326987226729588856e-11 2.019873633373031492e-11 3.569971810736778717e-12 2.159271648865872060e-12
4.905162093114090006e-10 4.827351381650273560e-11 2.919539974787556960e-11 5.168832358774677455e-12 3.131769715648204507e-12
7.276805008041108222e-10 7.152943341200156353e-11 4.313662375207584546e-11 7.647148949221745409e-12 4.639216198063435612e-12
1.026970436298572848e-09 1.008766154029247646e-10 6.072768715085571600e-11 1.077461609836629664e-11 6.541522534312835568e-12
