2.446352656593293765e-14 8.760128176538709633e-14 5.526116091764713267e-13 1.700368350862510282e-12
2.496782044737528250e-14 8.957140817106325286e-14 5.654771876443324366e-13 1.739938608745259343e-12
2.557776077626213009e-14 9.171227905815985686e-14 5.788154564186101997e-13 1.780702858001260212e-12
2.626208798989275702e-14 9.397237108759290453e-14 5.924445335847599289e-13 1.822412889957967349e-12
2.688539249850347009e-14 9.618307771877787912e-14 6.062352375891766000e-13 1.864879672381596365e-12
2.743791229191615237e-14 9.834697898983535672e-14 6.203510971577573382e-13 1.908346244218587007e-12
2.805844136446146811e-14 1.006432241630117709e-13 6.349943053169476051e-13 1.953132876571256455e-12
2.880202405111440904e-14 1.031287007481947394e-13 6.500746231992067229e-13 1.999135106083801022e-12
2.954220280805663069e-14 1.056374033226246970e-13 6.653688852950057702e-13 2.046033914236136746e-12
3.018216206641850934e-14 1.080600184427558246e-13 6.809170258538783816e-13 2.093886325730646430e-12
3.082379998485405251e-14 1.105377602147002724e-13 6.969818409377958213e-13 2.143094440345310715e-12
3.160131138694052416e-14 1.132324720777595693e-13 7.136232277454358652e-13 2.193779557714644357e-12
3.245195427298483502e-14 1.160513923937391046e-13 7.306046236255546757e-13 2.245615058381924795e-12
3.321671142265692600e-14 1.187993829152011887e-13 7.478072456386224153e-13 2.298426073438972948e-12
3.391137887653098282e-14 1.215143807277943099e-13 7.654595594830994399e-13 2.352554997405340977e-12
3.470778374200186020e-14 1.244153106264780028e-13 7.837783274111687412e-13 2.408352457414925501e-12
3.564505464371468803e-14 1.275356507586429816e-13 8.026150175742273012e-13 2.465633803850363424e-12
3.655739581781478227e-14 1.306612358247269463e-13 8.217176447740877760e-13 2.524036986886354866e-12
3.735230832970559634e-14 1.336927066591782701e-13 8.411829754393485784e-13 2.583703735366081747e-12
3.817441713283201193e-14 1.368256602696047455e-13 8.613273978895684627e-13 2.645123360649621874e-12
3.916731490865410008e-14 1.402298384663478753e-13 8.821741105289033388e-13 2.708372303912072972e-12
4.022689897601872229e-14 1.437591628006203068e-13 9.034245738317958199e-13 2.773034766661121037e-12
4.117141276807677534e-14 1.471942263000202215e-13 9.249844367084823623e-13 2.838970970590520810e-12
4.205290421348503668e-14 1.506219592102689435e-13 9.471608100029269573e-13 2.906644962111402685e-12
4.307884604803040581e-14 1.543033615045481934e-13 9.701763843677682734e-13 2.976427489566134232e-12
4.426218341787356577e-14 1.582352656184807865e-13 9.938089024371383889e-13 3.048031745280861994e-12
4.539183077565673824e-14 1.621489861262631217e-13 1.017783376854247583e-12 3.121061071391912733e-12
4.638852996527678965e-14 1.659672418274250552e-13 1.042273233941342193e-12 3.195772550733023064e-12
4.744883122696528337e-14 1.699509002633755261e-13 1.067650632955856006e-12 3.272748914095692332e-12
4.871944032059162619e-14 1.742687548927592212e-13 1.093883982574825531e-12 3.351997029588967165e-12
5.004333873145810900e-14 1.787075174508534341e-13 1.120606685703529625e-12 3.433003000065863578e-12
5.121899691449633124e-14 1.830286710908662718e-13 1.147767898434376175e-12 3.515690847585074902e-12
5.234788441784666033e-14 1.873847331020912028e-13 1.175768070326107075e-12 3.600670795825666867e-12
5.367437008237219518e-14 1.920791181547346200e-13 1.204822857273161169e-12 3.688317751423131622e-12
5.517193892977777741e-14 1.970551536491675263e-13 1.234619071152554078e-12 3.778218341353441765e-12
5.657874936034872850e-14 2.019842761234514823e-13 1.264869192239869691e-12 3.869956766819759252e-12
5.784106474116669721e-14 2.068276679189321136e-13 1.295847237978561746e-12 3.963942873342087527e-12
5.921718441548576985e-14 2.119228288929550679e-13 1.327980533325015147e-12 4.060855830385977884e-12
6.084736123259872015e-14 2.174245783710406311e-13 1.361160182067257203e-12 4.160602164957006622e-12
6.250842023175560573e-14 2.230368122227937776e-13 1.394947749021623799e-12 4.262564484028546051e-12
6.398496855893059248e-14 2.285110497697792908e-13 1.429361225716435124e-12 4.366769059511260582e-12
6.544384787235457923e-14 2.340852538349692625e-13 1.464909617578024262e-12 4.473998641138703841e-12
6.716543706396380872e-14 2.401026384257579987e-13 1.501783122953867655e-12 4.584609146503322671e-12
6.906691291253390154e-14 2.464319462235341319e-13 1.539559057557781450e-12 4.698034505450966047e-12
