5.576962981508639271e-14 4.484367385111417543e-14 4.904223204673593239e-14 4.075255723616577648e-15 4.448150130998877260e-15 4.759689016082676271e-14 9.296433381561165650e-15 6.352095762878968373e-15 4.941749389571394116e-14 1.709430855919701863e-14 1.818168651748557889e-14 3.022383783942787672e-15 5.941791272774182834e-15 5.527611950706887555e-15 1.345725375982886533e-14 7.470489889642007477e-15 1.102956577591292554e-13 1.923486682299696609e-14 2.573834121250094134e-14 4.476605704066223106e-14 1.381917029152122441e-14 1.670752738380258332e-14 2.299266762080174871e-14 1.008049821959034921e-13 2.450098495892288843e-14 1.222747023350956848e-13
5.778520065264290826e-14 4.646693335083029315e-14 5.082164260143187636e-14 4.223600795202242730e-15 4.610254792024771107e-15 4.933582425994571876e-14 9.636573917583141997e-15 6.584878650753252581e-15 5.123335561855334736e-14 1.772355359214406554e-14 1.885341091895198039e-14 3.134380681875371000e-15 6.162385527442368930e-15 5.733626712228505084e-15 1.396026518203291430e-14 7.752543124784977598e-15 1.144776661842891525e-13 1.996691416725872502e-14 2.672067447224774118e-14 4.647943337958431348e-14 1.434966123754988749e-14 1.735055380484959932e-14 2.388033577261400678e-14 1.047069724999523925e-13 2.545327544602363315e-14 1.270448767984416272e-13
5.987068036430596763e-14 4.814653556651166260e-14 5.266288392976798932e-14 4.377108646149160592e-15 4.778004286059470915e-15 5.113538770451391659e-14 9.988582569267566140e-15 6.825790398382818533e-15 5.311271675141257097e-14 1.837482339803316549e-14 1.954869315426264734e-14 3.250311813209922971e-15 6.390736928382663122e-15 5.946901691862337450e-15 1.448103262905422566e-14 8.044611064794118530e-15 1.188085391861785623e-13 2.072507858463510980e-14 2.773811453948583523e-14 4.825414863896793055e-14 1.489917866417934198e-14 1.801667985774284802e-14 2.479995363222290545e-14 1.087496390252296642e-13 2.643998753921630887e-14 1.319878828313748193e-13
6.202848860179454115e-14 4.988443036575159931e-14 5.456809553244460596e-14 4.535957902252673602e-15 4.951593913995830306e-15 5.299767815464778357e-14 1.035286995923374523e-14 7.075112265644794679e-15 5.505777461422966001e-14 1.904888018861562758e-14 2.026834869553234535e-14 3.370313399951818656e-15 6.627114115803861657e-15 6.167688431403721310e-15 1.502017151701115689e-14 8.347041355956552813e-15 1.232934483586971063e-13 2.151026804641239818e-14 2.879188262088430192e-14 5.009233779774816162e-14 1.546838524540369696e-14 1.870671055199746259e-14 2.575263543720057201e-14 1.129378909318111195e-13 2.746232367192523106e-14 1.371097636463538081e-13
6.426113192178404390e-14 5.168263759392072118e-14 5.653949360987932259e-14 4.700333583957018345e-15 5.131225965072947048e-15 5.492486825706497531e-14 1.072986138101046941e-14 7.333135555740566731e-15 5.707080491909782424e-14 1.974651335337691717e-14 2.101322206041585032e-14 3.494526512155968139e-15 6.871795286068898066e-15 6.396247412433263773e-15 1.557831912027760138e-14 8.660193969911656346e-15 1.279377485342010900e-13 2.232342267931472490e-14 2.988324315743529747e-14 5.199621139687669125e-14 1.605796710218469331e-14 1.942147937395183766e-14 2.673953483138284317e-14 1.172768109667975447e-13 2.852152878533254870e-14 1.424167760550476105e-13
6.657120711329244608e-14 5.354324975031677037e-14 5.857937399053089277e-14 4.870427349964448627e-15 5.317109982907151364e-15 5.691920849522378099e-14 1.111999735616882259e-14 7.600161996242210256e-15 5.915416474003410118e-14 2.046854048815432048e-14 2.178418790936505046e-14 3.623097250808286355e-15 7.125068551863641187e-15 6.632848392678344475e-15 1.615613539290911146e-14 8.984441665079431395e-15 1.327469846336044989e-13 2.316551596616077345e-14 3.101350543740097328e-14 5.396805835600863388e-14 1.666863467574681500e-14 2.016184934666683484e-14 2.776184633039185279e-14 1.217716619158248925e-13 2.961889190668912240e-14 1.479153983926850105e-13
6.896140466256724360e-14 5.546843477474892240e-14 6.069011517983016088e-14 5.046437750852450614e-15 5.509463042441860200e-15 5.898303015622947390e-14 1.152373421425674633e-14 7.876504135716078370e-15 6.131029560392310304e-14 2.121580846567193257e-14 2.258215218749828456e-14 3.756176938129326792e-15 7.387232316967320798e-15 6.877770755981997324e-15 1.675430382324807740e-14 9.320170466638298497e-15 1.377268987913524691e-13 2.403755599461433851e-14 3.218402527379437455e-14 5.601024890275501342e-14 1.730112363573151380e-14 2.092871413209621334e-14 2.882080684553585704e-14 1.264278933113314328e-13 3.075574779034744281e-14 1.536123387569571330e-13
7.143451236144204404e-14 5.746043894933804505e-14 6.287418153490784857e-14 5.228570493126277450e-15 5.708510038283367807e-15 6.111874841948507312e-14 1.194154469650473277e-14 8.162485756587183220e-15 6.354172670779758850e-14 2.198919454978523521e-14 2.340805331299082728e-14 3.893922315617625583e-15 7.658595666248317395e-15 7.131303876461295237e-15 1.737353232312814676e-14 9.667780165846724893e-15 1.428834377670399513e-13 2.494058675610928186e-14 3.339620674919096139e-14 5.812523761938553084e-14 1.795619582472727436e-14 2.172299917736008716e-14 2.991769726863099174e-14 1.312511484087787762e-13 3.193347862426253519e-14 1.595145435752058834e-13
7.399341906612179590e-14 5.952158992111994201e-14 6.513412657123467719e-14 5.417038714213904444e-15 5.914483984973020847e-15 6.332886557295538291e-14 1.237391858444723488e-14 8.458442305019869651e-15 6.585107826846889184e-14 2.278960755550514117e-14 2.426286341416273317e-14 4.036495750192705301e-15 7.939478771592457347e-15 7.393747497506631113e-15 1.801455415325614888e-14 1.002768483956913166e-14 1.482227606562923443e-13 2.587568949712310543e-14 3.465150403076818484e-14 6.031556661202025726e-14 1.863464024072765099e-14 2.254566290700350463e-14 3.105384412032136280e-14 1.362472714421109151e-13 3.315351580470063985e-14 1.656292065136646465e-13
7.664111861242762270e-14 6.165429985029054855e-14 6.747259640642403017e-14 5.612063268838247037e-15 6.127626329673751198e-15 6.561597436215015829e-14 1.282136335445761625e-14 8.764721338503615188e-15 6.824106500986349912e-14 2.361798905665609474e-14 2.514758961726542682e-14 4.184065448772102697e-15 8.230213314420861191e-15 7.665412126240231794e-15 1.867812888628804958e-14 1.040031339087082726e-14 1.537512469138254255e-13 2.684398412508079558e-14 3.595142325864879501e-14 6.258386880766885850e-14 1.933727405917799867e-14 2.339769796325467080e-14 3.223062126469221140e-14 1.414223151707747653e-13 3.441734178216899726e-14 1.719637777437721671e-13
7.938071389535882141e-14 6.386106869036998248e-14 6.989233334801797482e-14 5.813873027328822499e-15 6.348187277877824550e-15 6.798276147829602813e-14 1.328440485945374871e-14 9.081682991992732797e-15 7.071449979463878772e-14 2.447531464343958311e-14 2.606327538733650602e-14 4.336805681673465413e-15 8.531142925565103157e-15 7.946619444139512734e-15 1.936504340930160703e-14 1.078611011160815492e-14 1.594755047022831252e-13 2.784663067124979403e-14 3.729752451069666697e-14 6.493287138461834959e-14 2.006494369631305181e-14 2.428013249633865348e-14 3.344945169300530892e-14 1.467825487306840692e-13 3.572649198158949171e-14 1.785259735807745540e-13
8.221542111983501419e-14 6.614448760582710345e-14 7.239617963135689854e-14 6.022705186378901726e-15 6.576426132693641450e-15 7.043201119165526545e-14 1.376358803894186816e-14 9.409700463404056051e-15 7.327429740633665062e-14 2.536259523206171327e-14 2.701100192445191380e-14 4.494897015229885384e-15 8.842623643262900123e-15 8.237702734542063906e-15 2.007611296742426403e-14 1.118553526800392315e-14 1.654023795815092723e-13 2.888483081318936334e-14 3.869142384720486820e-14 6.736539934213037191e-14 2.081852591562318220e-14 2.519403150707430996e-14 3.471180937962572378e-14 1.523344658026497049e-13 3.708255679999494360e-14 1.853237865109593946e-13
8.514857423071961301e-14 6.850724253362764238e-14 7.498708131449389549e-14 6.238805592824686182e-15 6.812611648334763318e-15 7.296660913662909517e-14 1.425947765868898887e-14 9.749160519347642741e-15 7.592347848884991964e-14 2.628087842876753488e-14 2.799188961783617014e-14 4.658526554026317877e-15 9.165024390075443477e-15 8.539007327769001544e-15 2.081218225039688389e-14 1.159906571018890235e-14 1.715389635527722142e-13 2.995982945928908017e-14 4.013479543887646932e-14 6.988437921539727269e-14 2.159892897929557038e-14 2.614049824399542408e-14 3.601922121323402103e-14 1.580847931118421829e-13 3.848718368508886368e-14 1.923654956242973025e-13
8.818362953028518033e-14 7.095211789523623039e-14 7.766809233731009615e-14 6.462429081032355192e-15 7.057022398452126321e-15 7.558954625547967484e-14 1.477265908135509016e-14 1.010046402200077777e-14 7.866517365026406369e-14 2.723124995071847094e-14 2.900709956042084075e-14 4.827888193186630423e-15 9.498727469568746400e-15 8.850891064656930253e-15 2.157412652400513676e-14 1.202719550678871794e-14 1.778926044738597823e-13 3.107291639818130239e-14 4.162937378181950211e-14 7.249284294223265137e-14 2.240709384663016322e-14 2.712067565740765510e-14 3.737326900665445288e-14 1.640404992729260500e-13 3.994207929820378829e-14 1.996596774701742573e-13
9.132417049162386167e-14 7.348200046593906477e-14 8.044237875230011491e-14 6.693839824518928120e-15 7.309947159992318968e-15 7.830392290796084547e-14 1.530373906951227790e-14 1.046402647809811434e-14 8.150262773864633050e-14 2.821483510633240506e-14 3.005783512663775198e-14 5.003182881174291690e-15 9.844129083670500618e-15 9.173724779338652373e-15 2.236285280841749571e-14 1.247043660567891004e-14 1.844709158616623550e-13 3.222542801591638725e-14 4.317695600343235681e-14 7.519393188823059440e-14 2.324399542151023069e-14 2.813574791290654940e-14 3.877559158877086000e-14 1.702088039961102740e-13 4.144901176539896155e-14 2.072152173549210381e-13
9.457391277709545240e-14 7.609988340871466724e-14 8.331322313489403543e-14 6.933311702450220447e-15 7.571685313277982744e-15 8.111295315428920181e-14 1.585334662249289843e-14 1.084027861102196433e-14 8.443920429737047964e-14 2.923280033770581221e-14 3.114534361621039494e-14 5.184618893564529952e-15 1.020163987160028626e-14 9.507892802111335187e-15 2.317930110546840114e-14 1.292931952204920437e-14 1.912817870990849752e-13 3.341874908385281157e-14 4.477940426313699955e-14 7.799090103730885414e-14 2.411064385106686826e-14 2.918694196694778333e-14 4.022788698211028609e-14 1.765971876698470711e-13 4.300981302052223548e-14 2.150413211003336093e-13
9.793670947151762750e-14 7.880887048046868014e-14 8.628402918180546569e-14 7.181128681718010703e-15 7.842547259082969813e-15 8.401996921964018532e-14 1.642213384866620678e-14 1.122966695708122872e-14 8.747839020845943145e-14 3.028635482803913583e-14 3.227091796705209756e-14 5.372412118303895094e-15 1.057168547138522441e-14 9.853793483327524643e-15 2.402444567716775833e-14 1.340439405503042176e-14 1.983333940647959305e-13 3.465431462048750225e-14 4.643864825226079103e-14 8.088712335510976625e-14 2.500808587785015171e-14 3.027552920726284206e-14 4.173191466994118260e-14 1.832134013370639789e-13 4.462638124435286799e-14 2.231475272837374758e-13
1.014165565393681697e-13 8.161218041804751318e-14 8.935832650552218302e-14 7.437585215273306681e-15 8.122854853432283074e-15 8.702842614804215798e-14 1.701077687467822488e-14 1.163265448703026862e-14 9.062380053209896816e-14 3.137675217689524750e-14 3.343589854027208514e-14 5.566786352956108475e-15 1.095470710494420920e-14 1.021183973922810744e-14 2.489929637766929191e-14 1.389623003413833097e-14 2.056342102043811026e-13 3.593361183046904350e-14 4.815668779744343746e-14 8.388609433288149818e-14 2.593740624785797703e-14 3.140282716097414189e-14 4.328949795682835617e-14 1.900654770822379715e-13 4.630068340404901377e-14 2.315437199807595968e-13
1.050175985175242518e-13 8.451315151325518720e-14 9.253977563492223361e-14 7.702986657528819034e-15 8.412941861017057314e-15 9.014190665505547238e-14 1.761997679347934773e-14 1.204972125406505178e-14 9.387918355186843609e-14 3.250529214657190288e-14 3.464167498075277782e-14 5.767973614505145845e-15 1.135116218785771178e-14 1.058245962074665336e-14 2.580490004119633210e-14 1.440541809689882689e-14 2.131930180630071639e-13 3.725818212429729406e-14 4.993559557222736053e-14 8.699143671994635467e-14 2.689972917693611387e-14 3.257020127344764753e-14 4.490252642681992914e-14 1.971617388476662499e-13 4.803475789736794031e-14 2.402401420331822224e-13
1.087441344534111460e-13 8.751524638480480954e-14 9.583217323068092774e-14 7.977649697558464284e-15 8.713154428015890167e-15 9.336412618775956826e-14 1.825046065280947628e-14 1.248136506944134411e-14 9.724842603464128832e-14 3.367332248269185670e-14 3.588968815660972665e-14 5.976214462270292106e-15 1.176152496491622865e-14 1.096609690630653767e-14 2.674234192841828758e-14 1.493257049905542140e-14 2.210189213003071413e-13 3.862962322233305629e-14 5.177751992170183773e-14 9.020690545325427997e-14 2.789621987816646514e-14 3.377906676104753140e-14 4.657295850364406845e-14 2.045108136981321599e-13 4.983071730634233535e-14 2.492474088652870476e-13
1.126006241009563069e-13 9.062205695711887028e-14 9.923945752625644795e-14 8.261902810976657816e-15 9.023851575284889824e-15 9.669893820223242841e-14 1.890298248611812405e-14 1.292810220705957854e-14 1.007355587155100938e-13 3.488224081257572320e-14 3.718143218128910284e-14 6.191758334550184965e-15 1.218628717265372254e-14 1.136321171972635440e-14 2.771274723398148377e-14 1.547832195884404413e-14 2.291213572094110804e-13 4.004959134693433801e-14 5.368468780531244164e-14 9.353639279288575342e-14 2.892808615299071228e-14 3.503089054113164686e-14 4.830282411750410354e-14 2.121216435541342672e-13 5.169075126532321349e-14 2.585765228732856348e-13
1.165916943859899403e-13 9.383730965529185328e-14 1.027657140045585831e-13 8.556086731332464518e-15 9.345405712823638980e-15 1.001503396682401002e-13 1.957832438781489690e-14 1.339046813830893581e-14 1.043447620177993285e-13 3.613349662487236285e-14 3.851845652200757821e-14 6.414863899614364914e-15 1.262595873008679126e-14 1.177428117436938763e-14 2.871728265796151066e-14 1.604333053687625618e-14 2.375101097629126968e-13 4.151980350670462042e-14 5.565940786315846863e-14 9.698393367281122327e-14 2.999658004894289522e-14 3.632719324274845642e-14 5.009422748324825819e-14 2.200034974146439385e-13 5.361712944850577804e-14 2.682388884134167562e-13
1.207221461541086801e-13 9.716487082669090654e-14 1.064151813217339469e-13 8.860554941967460788e-15 9.678203176555372183e-15 1.037224768121703387e-13 2.027729763500349741e-14 1.386901829863892010e-14 1.080803720195421809e-13 3.742859333438608284e-14 3.990236819868522319e-14 6.645799421727167703e-15 1.308106845899873954e-14 1.219980004477714990e-14 2.975715804424615239e-14 1.662827855328757146e-14 2.461953232101271413e-13 4.304203987708810377e-14 5.770407361146623353e-14 1.005537112767607846e-13 3.110299958703315647e-14 3.766955130172836967e-14 5.194934999500366342e-14 2.281659840917160154e-13 5.561220468236338610e-14 2.782463274158774596e-13
1.249969612142042187e-13 1.006087523996797325e-13 1.101922574894249938e-13 9.175674189266989951e-15 1.002264478842758863e-14 1.074196511089250345e-13 2.100074385778301750e-14 1.436432888727864430e-14 1.119468866773976213e-13 3.876909043586655952e-14 4.133483407738113291e-14 6.884843142871912316e-15 1.355216483508136353e-14 1.264028146700735055e-14 3.083362808882440281e-14 1.723387354380935201e-14 2.551875162502657703e-13 4.461814628163081781e-14 5.982116677300722053e-14 1.042500628492924332e-13 3.224869056190759556e-14 3.905959914394910637e-14 5.387045324248500233e-14 2.366190654798796043e-13 5.767841618859804555e-14 2.886110956526272321e-13
1.294213096920235749e-13 1.041731177910797752e-13 1.141015063281921955e-13 9.501825018360139744e-15 1.037914644098782395e-14 1.112463255351079467e-13 2.174953626052275316e-14 1.487699770174466033e-14 1.159489723207598146e-13 4.015660575118602074e-14 4.281758326290482298e-14 7.132283680946523564e-15 1.403981677144850878e-14 1.309625766907896304e-14 3.194799412137593784e-14 1.786084925663129025e-14 2.644975968089363298e-13 4.625003677865562465e-14 6.201326074881730235e-14 1.080774857530782726e-13 3.343504841817721296e-14 4.049903146088132036e-14 5.585988215462633357e-14 2.453730703850306725e-13 5.981829296360372708e-14 2.993458996890482854e-13
1.340005577082487406e-13 1.078622880738555802e-13 1.181476642045194704e-13 9.839402332283215181e-15 1.074813970753641777e-14 1.152071310951897009e-13 2.252458089638288057e-14 1.540764500868285504e-14 1.200914704280287041e-13 4.159281777401342617e-14 4.435240959496036850e-14 7.388420445155951667e-15 1.454461443594552265e-14 1.356828073284888550e-14 3.310160596339843194e-14 1.850996669185766281e-14 2.741368774447298211e-13 4.793969635805886558e-14 6.428302423753234515e-14 1.120406437834321405e-13 3.466352020633333312e-14 4.198960558154711200e-14 5.792006827624700488e-14 2.544387089379660466e-13 6.203445730059080392e-14 3.104639145502694438e-13
1.387402753970521767e-13 1.116807484179134547e-13 1.223356470654858748e-13 1.018881597578110138e-14 1.113007247913748806e-14 1.193068736343347920e-13 2.332681799775514664e-14 1.595691445287082337e-14 1.243794046991776716e-13 4.307946811688503975e-14 4.594117425300814696e-14 7.653564069457891357e-15 1.506717010393257952e-14 1.405692338887072888e-14 3.429586386662486612e-14 1.918201518561594824e-14 2.841170914161247384e-13 4.968918375345913403e-14 6.663322500931268201e-14 1.161443737521995596e-13 3.593560662198467465e-14 4.353314394541220161e-14 6.005353318396388568e-14 2.638270876197893565e-13 6.432962846098449478e-14 3.219788021351753257e-13
1.436462452812483625e-13 1.156331548168093844e-13 1.266705577849531775e-13 1.055049134487519958e-14 1.152540962971293088e-14 1.235505409509222099e-13 2.415722336515001481e-14 1.652547400609918613e-14 1.288179884379370622e-13 4.461836406524087432e-14 4.758580847469233511e-14 7.928036864866840193e-15 1.560811904812617951e-14 1.456277984571114901e-14 3.553222053532358410e-14 1.987781354082521675e-14 2.944504094384298759e-13 5.150063437491459637e-14 6.906673384138475750e-14 1.203936923532113941e-13 3.725286413219456616e-14 4.513153668078789565e-14 6.226289204766572856e-14 2.735497249269101044e-13 6.670662650186086494e-14 3.339047304119544386e-13
1.487244710216607123e-13 1.197243411145618274e-13 1.311576938367368090e-13 1.092487002348450074e-14 1.193463371062620859e-14 1.279433102237078315e-13 2.501680981745012424e-14 1.711401695792461910e-14 1.334126322590295992e-13 4.621138124378058443e-14 4.928831639347924818e-14 8.212173291550874196e-15 1.616812046732717954e-14 1.508646665541433637e-14 3.681218323658890348e-14 2.059821120687175676e-14 3.051494571638876659e-13 5.337626336796275516e-14 7.158652862283802920e-14 1.247938033226597305e-13 3.861690719303255202e-14 4.678674429371205074e-14 6.455085734439317306e-14 2.836185677056937551e-13 6.916837626673727199e-14 3.462563934317702990e-13
1.539811865582954340e-13 1.239593263465952567e-13 1.358025553100142958e-13 1.131241044835054970e-14 1.235824567611311270e-14 1.324905557681379773e-13 2.590662870635822650e-14 1.772326295021720520e-14 1.381689521353772331e-13 4.786046640026612570e-14 5.105077800096408229e-14 8.506320451626465190e-15 1.674785845581749284e-14 1.562862361676978860e-14 3.813731600263984350e-14 2.134408951043238825e-14 3.162273334179804884e-13 5.531836880475100142e-14 7.419569863645879086e-14 1.293501049078446371e-13 4.002941056250366117e-14 4.850080047235500014e-14 6.692024273156858921e-14 2.940460081871992484e-13 7.171791154713225235e-14 3.590490321976250729e-13
1.594228656634226046e-13 1.283433224109095238e-13 1.406108532843698769e-13 1.171358860370259335e-14 1.279676564112350662e-14 1.371978571383645992e-13 2.682777149825017222e-14 1.835395905769076977e-14 1.430927778021518082e-13 4.956764031259261434e-14 5.287535223996636455e-14 8.810838603661596956e-15 1.734804301540145094e-14 1.618991471821227825e-14 3.950924192957115893e-14 2.211636293988720529e-14 3.276976292279662347e-13 5.732933501354896387e-14 7.689744902597222076e-14 1.340681976589504265e-13 4.149211171338526892e-14 5.027581501242200085e-14 6.937396708712611268e-14 3.048449017552051066e-13 7.435837942296865680e-14 3.722984564288559025e-13
1.650562319255808840e-13 1.328817420847250114e-13 1.455885185812021605e-13 1.212889874704390050e-14 1.325073367307997408e-14 1.420710075911178829e-13 2.778137142659668699e-14 1.900688091657616298e-14 1.481901615345030059e-13 5.133500082495155959e-14 5.476428023462774766e-14 9.126101699922560105e-15 1.796941111212789712e-14 1.677102912224529540e-14 4.092964557715271660e-14 2.291598048585955743e-14 3.395744476810587579e-13 5.941163605312993806e-14 7.969510545739746408e-14 1.389538925588933704e-13 4.300681335059837208e-14 5.211397686915600423e-14 7.191505872424248542e-14 3.160285854812313938e-13 7.709304479003909479e-14 3.860210672622183959e-13
1.708882691868525417e-13 1.375802074044497684e-13 1.507417109107295193e-13 1.255885416763998710e-14 1.372071061927185174e-14 1.471160229295867790e-13 2.876860521847271042e-14 1.968283390382650440e-14 1.534673873173474568e-13 5.316472601940578137e-14 5.671988866413803753e-14 9.452497947453915180e-15 1.861272777982738799e-14 1.737268219335994882e-14 4.240027547445976242e-14 2.374392704053470707e-14 3.518724246513509757e-13 6.156783933888689587e-14 8.259211898368944417e-14 1.440132195072918019e-13 4.457538603809446098e-14 5.401755734195849646e-14 7.454665978897894140e-14 3.276108974630748449e-13 7.992529508341734681e-14 4.002338809341419322e-13
1.769262324547596379e-13 1.424445584260577889e-13 1.560768284332161740e-13 1.300398797924557887e-14 1.420727897155822845e-14 1.523391507452153888e-13 2.979069489865038168e-14 2.038265436924144476e-14 1.589309804258011770e-13 5.505907752929785833e-14 5.874459328694141164e-14 9.790430394134475171e-15 1.927878727270872109e-14 1.799561657153746245e-14 4.392294673641857792e-14 2.460122485855223291e-14 3.646067504367382271e-13 6.380060942782304927e-14 8.559207112223421567e-14 1.492524361751280911e-13 4.619977094035604285e-14 5.598891339780561284e-14 7.727203084931278907e-14 3.396061970040888246e-13 8.285864520587850706e-14 4.149545534892992648e-13
