0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.6140115e-08	2.8749955e-08	1.3432361e-08	1.555326e-08	0	0	0	1.1327958e-07	1.4818012e-07	1.4579997e-07	19607
0	0	0	0	0	2.0190194e-08	0	0	2.3330891e-08	1.1216775e-08	1.8126309e-08	0	0	0	0	2.6768831e-08	1.0655936e-07	3.1126554e-08	8.7322594e-09	4.374543e-08	6.6459389e-09	1.0095097e-08	8.5808347e-09	9.5342592e-08	2.4564734e-08	1.1250426e-07	18692
1.5920874e-07	1.3853226e-07	1.5240269e-07	2.6879395e-08	1.8091898e-08	1.0967135e-07	1.3439697e-08	1.2922785e-08	8.6754966e-08	2.4225914e-08	4.583281e-08	4.5918966e-09	9.4939425e-09	1.2405877e-08	1.1888963e-08	1.9642631e-08	9.8213185e-08	2.2916405e-08	1.5507341e-08	2.3519469e-08	8.3998097e-09	8.3998106e-09	1.0338225e-08	6.8921537e-08	2.067646e-08	9.5111709e-08	17857
3.2498928e-08	1.6455154e-08	1.2328277e-08	3.5902157e-09	3.5902148e-09	1.2883639e-08	3.1788374e-09	4.8617492e-09	1.2621848e-08	2.5243705e-09	5.6097118e-09	2.4682731e-09	2.6253451e-09	3.3097303e-09	0	0	1.8512047e-08	4.207283e-09	5.9014167e-09	1.6492551e-08	6.3726326e-09	6.170684e-09	7.4048194e-09	2.2079817e-08	0	3.3433881e-08	17094
5.156966e-09	5.5695226e-09	6.3946355e-09	0	0	5.2107771e-09	9.8654973e-10	5.4484461e-10	4.255619e-09	2.3094233e-09	2.5112181e-09	1.5784801e-10	3.1390218e-10	3.2287084e-10	8.0717716e-10	3.5874542e-10	1.0824625e-08	1.2914835e-09	1.8834132e-09	6.6531127e-09	1.1435008e-09	2.0179436e-09	2.2735493e-09	1.7611489e-08	0	1.7029157e-08	16667
