9.337970382000695393e-20 1.515037618302316470e-21 1.040169187520928896e-11 1.359892515949834568e-18 3.042434786123544555e-15 6.065471191381466549e-12 4.284509986818785538e-23 1.656426725919028256e-15 3.056205691712998049e-15 5.026592492666889572e-23 1.943355502996405759e-21 5.012362149072177083e-12 4.184028613810145262e-11 9.717233875904085883e-21 7.302140592912892978e-21 2.056659123173018281e-12 5.120255019778117268e-20 1.845609865362466840e-10 5.539749524460655824e-16 3.037707116709697603e-22 1.682302574485032493e-12 1.610328613803538429e-19 2.508330442851635841e-13 3.813132592349227871e-20
9.499090414628634086e-20 1.541054646143592354e-21 1.057882499758963044e-11 1.383036452871081181e-18 3.093752058604939578e-15 6.167328680578517136e-12 4.356405944012551046e-23 1.684220122608707557e-15 3.107361630543868488e-15 5.110678137048676008e-23 1.975816025122733094e-21 5.095573684885240052e-12 4.253283480810339951e-11 9.878034710088146889e-21 7.422601090947912653e-21 2.090519413571300601e-12 5.204083894583813326e-20 1.875775590144865495e-10 5.626715206802823393e-16 3.085383825155222533e-22 1.708703601510485353e-12 1.635599522053272534e-19 2.547612127121150393e-13 3.872847257767955086e-20
9.663519676257148660e-20 1.567605273304012258e-21 1.075956763960622460e-11 1.406651810423165475e-18 3.146104201785345679e-15 6.271229853388726771e-12 4.429744303252115297e-23 1.712571093874126218e-15 3.159539528606663922e-15 5.196442738635028795e-23 2.008924571710622312e-21 5.180434635006596745e-12 4.323907626909970922e-11 1.004201422843134720e-20 7.545432953067493818e-21 2.125045308584277066e-12 5.289549565106094975e-20 1.906529699366937780e-10 5.715306018003402616e-16 3.133951223703769638e-22 1.735597795658292077e-12 1.661342475487807884e-19 2.587626332172816256e-13 3.933675453757231240e-20
9.831379549627642426e-20 1.594705700266900174e-21 1.094400448606108861e-11 1.430750007478727513e-18 3.199515521770732793e-15 6.377223346129223346e-12 4.504558763401142491e-23 1.741492685620696008e-15 3.212765861175172694e-15 5.283928383720695398e-23 2.042696220095142755e-21 5.266986120722214602e-12 4.395932677759286146e-11 1.020924615216514203e-20 7.670692647601107427e-21 2.160252658823175443e-12 5.376692154594307792e-20 1.937885667720479615e-10 5.805559135183364575e-16 3.183429636377618234e-22 1.762996386149938646e-12 1.687568216068731926e-19 2.628389366812999188e-13 3.995641984406816518e-20
1.000274517034099642e-19 1.622368005453365697e-21 1.113223062981527085e-11 1.455342579336358618e-18 3.254013041537481267e-15 6.485362817680804794e-12 4.580885440526439742e-23 1.770998772617750514e-15 3.267066107064671020e-15 5.373178457076719890e-23 2.077147136425981039e-21 5.355266758942101315e-12 4.469392235689428586e-11 1.037980729088994435e-20 7.798439912005358215e-21 2.196156970849833398e-12 5.465550814389587703e-20 1.969857881673212232e-10 5.897511391614103488e-16 3.233839412393842649e-22 1.790910678790501919e-12 1.714287573808261955e-19 2.669917573602461806e-13 4.058771686068320039e-20
1.017766570564492741e-19 1.650603287985294072e-21 1.132433548680579191e-11 1.480441362944115985e-18 3.309621796125286414e-15 6.595696252404567706e-12 4.658759809879661231e-23 1.801103098175053771e-15 3.322462707464749612e-15 5.464230227253693806e-23 2.112293144460200436e-21 5.445314925166947064e-12 4.544319431188960899e-11 1.055377492115327931e-20 7.928728950095259463e-21 2.232774130349014671e-12 5.556162229715837480e-20 2.002460212903065876e-10 5.991198612902287370e-16 3.285200127404220654e-22 1.819351509713347648e-12 1.741510921189890554e-19 2.712227592174187682e-13 4.123089843791975007e-20
1.035626058760747443e-19 1.679428505596252251e-21 1.152040789980845173e-11 1.506058743611861719e-18 3.366367118014120805e-15 6.708273639947439348e-12 4.738217801985930055e-23 1.831819616972526503e-15 3.378982833139405898e-15 5.557126413118669040e-23 2.148150292107109314e-21 5.537174563735506256e-12 4.620747995771903187e-11 1.073122827374198554e-20 8.061618103138686896e-21 2.270121262583740673e-12 5.648568367701761675e-20 2.035706895823081433e-10 6.086660086180754548e-16 3.337533172999094663e-22 1.848330681946936270e-12 1.769249545990420664e-19 2.755336950170822699e-13 4.188623113881405148e-20
1.053863827811071489e-19 1.708858966639692593e-21 1.172054971226746977e-11 1.532207336390148898e-18 3.424278104688478085e-15 6.823153277279609535e-12 4.819298342859603219e-23 1.863163299424204789e-15 3.436655658982301697e-15 5.651915639368579844e-23 2.184736004403452270e-21 5.630889293064080518e-12 4.698714180781606382e-11 1.091225046547937429e-20 8.197172956335836753e-21 2.308215481642718183e-12 5.742813228587971428e-20 2.069613474079641961e-10 6.183936507356991841e-16 3.390860990835072568e-22 1.877860646525255988e-12 1.797515370800368415e-19 2.799263453729213032e-13 4.255398565497484365e-20
1.072484837032658034e-19 1.738906036783903690e-21 1.192486218041898357e-11 1.558899959408039923e-18 3.483383141455799453e-15 6.940390007658831844e-12 4.902040706655509042e-23 1.895149303277807945e-15 3.495506133555956371e-15 5.748640328527019848e-23 2.222067809972399961e-21 5.726500215922598327e-12 4.778254517772402394e-11 1.109692591890006854e-20 8.335454551502634741e-21 2.347073824961838016e-12 5.838936994956158798e-20 2.104195331723390649e-10 6.283066746100038873e-16 3.445204929900031157e-22 1.907953247133735593e-12 1.826319738163360853e-19 2.844024994444454361e-13 4.323443382292897212e-20
1.091499569013110609e-19 1.769586355465600603e-21 1.213344075874735104e-11 1.586150008595135520e-18 3.543709207689341896e-15 7.060036247351733742e-12 4.986483650053260795e-23 1.927792699320031502e-15 3.555561764808816614e-15 5.847343944867159094e-23 2.260162992466764659e-21 5.824053461590013264e-12 4.859405328984982262e-11 1.128534017666274428e-20 8.476523733148656694e-21 2.386714619491920905e-12 5.936983144044822569e-20 2.139467674468808587e-10 6.384092067420311826e-16 3.500587423153018036e-22 1.938620860458785796e-12 1.855674484969736830e-19 2.889640332306753104e-13 4.392786088424113632e-20
1.110921812655964348e-19 1.800918438443252568e-21 1.234639262158478508e-11 1.613971280469019664e-18 3.605286992024473863e-15 7.182153584334135133e-12 5.072668774140065235e-23 1.961109532164441957e-15 3.616854834388422477e-15 5.948079015372082052e-23 2.299040161478776923e-21 5.923597798344466530e-12 4.942205423267053129e-11 1.147758286522695080e-20 8.620450693253284527e-21 2.427156729313914569e-12 6.037000094100790588e-20 2.175447087230063743e-10 6.487056887848327756e-16 3.557032868269752937e-22 1.969876995474429405e-12 1.885592540477110373e-19 2.936128838922715985e-13 4.463456140754520316e-20
1.130758315511319463e-19 1.832915349121127748e-21 1.256383124924972104e-11 1.642377727762149653e-18 3.668148454563892979e-15 7.306804551494360470e-12 5.160639390097887969e-23 1.995116469786067046e-15 3.679414076791545342e-15 6.050894725048377938e-23 2.338718662661987193e-21 6.025178463934935312e-12 5.026694984677696820e-11 1.167374620708229916e-20 8.767304631112065491e-21 2.468418659923477121e-12 6.139032938695306069e-20 2.212150606939447228e-10 6.592004037276221550e-16 3.614564878752886109e-22 2.001734767940160211e-12 1.916086468412741515e-19 2.983509888828720567e-13 4.535482977677569768e-20
1.151017604454010926e-19 1.865592849994491772e-21 1.278586202058846824e-11 1.671383828052178705e-18 3.732323157648699192e-15 7.434045983345055950e-12 5.250437862494774773e-23 2.029829967198625253e-15 3.743267696861234676e-15 6.155836562701441116e-23 2.379217371776075571e-21 6.128843607232688373e-12 5.112913579426692182e-11 1.187392310022784111e-20 8.917150570534857698e-21 2.510519936519131465e-12 6.243127045634915991e-20 2.249594736689217979e-10 6.698977042293721534e-16 3.673207151284036417e-22 2.034207268011969415e-12 1.947168792317132011e-19 3.031803543454550908e-13 4.608897093054865065e-20
1.171715132772915480e-19 1.898971871574041619e-21 1.301259712417728938e-11 1.701004638558736990e-18 3.797843159972350053e-15 7.563941815070313115e-12 5.342108550187229979e-23 2.065267192678620437e-15 3.808450116220260306e-15 6.262959440735968539e-23 2.420556105571784614e-21 6.234646703986470551e-12 5.200902645462516277e-11 1.207821007066846437e-20 9.070062167068873867e-21 2.553481203533602109e-12 6.349334410596196508e-20 2.287797057889984869e-10 6.808023656067687410e-16 3.732985798035382048e-22 2.067308925954100520e-12 1.978853317094253391e-19 3.081030788199264582e-13 4.683730401725308880e-20
1.192860969741923507e-19 1.933068593618248521e-21 1.324416129444090273e-11 1.731255416025104467e-18 3.864743792651250934e-15 7.696562019834387968e-12 5.435698793922183746e-23 2.101446345524683346e-15 3.874994691117390140e-15 6.372319923532347489e-23 2.462756020997519848e-21 6.342638511565000022e-12 5.290706069810796747e-11 1.228670760259911331e-20 9.226117086819109805e-21 2.597322785469507954e-12 6.457706059923576625e-20 2.326776268696635014e-10 6.919191380162600280e-16 3.793927037430718533e-22 2.101054302669826681e-12 2.011153989616675588e-19 3.131212719600771818e-13 4.760014965474879197e-20
1.214462264562178569e-19 1.967898181530027872e-21 1.348067310022434762e-11 1.762151834645030327e-18 3.933058201528041308e-15 7.831970232396018481e-12 5.531255366635488192e-23 2.138385541175499422e-15 3.942931412573910448e-15 6.483967714084726730e-23 2.505837955464870429e-21 6.452869752016486201e-12 5.382367353021266747e-11 1.249951710287851154e-20 9.385386878399181523e-21 2.642065533210026186e-12 6.568290390319894981e-20 2.366550537492000157e-10 7.032526737979651595e-16 3.856056295631481533e-22 2.135457472287349258e-12 2.044084281528123098e-19 3.182370852582850042e-13 4.837783478965263110e-20
1.236534423167515084e-19 2.003482710444076691e-21 1.372225109902729643e-11 1.793710279469811891e-18 4.002820062424036066e-15 7.970232788670751424e-12 5.628825800497376982e-23 2.176103228306699230e-15 4.012295936217679461e-15 6.597959146621891190e-23 2.549823108913604674e-21 6.565397836782997016e-12 5.475930898879562724e-11 1.271674270466137512e-20 9.547948275526988013e-21 2.687731822479993196e-12 6.681142153324936460e-20 2.407138540205103602e-10 7.148080438340291978e-16 3.919401201626517078e-22 2.170533684741427529e-12 2.077658778298976291e-19 3.234527808290783008e-13 4.917070342992776826e-20
1.259091561694223396e-19 2.039842370885594269e-21 1.396902955975642897e-11 1.825947476210469175e-18 4.074067582078358180e-15 8.111425957118563665e-12 5.728461324181308972e-23 2.214619119375289850e-15 4.083126352337043438e-15 6.714357604007129259e-23 2.594734375290733553e-21 6.680279997449552448e-12 5.571444226916674205e-11 1.293849349762417777e-20 9.713886697557735491e-21 2.734344102932185416e-12 6.796318633337148175e-20 2.448560545724839261e-10 7.265904978491996813e-16 3.983990684419716009e-22 2.206298986590516755e-12 2.111892844719393759e-19 3.287706610760249337e-13 4.997910558533547491e-20
1.282141012640570851e-19 2.076992875063569004e-21 1.422114252286930388e-11 1.858880460635014673e-18 4.146838264500747749e-15 8.255622232206590951e-12 5.830213760052380434e-23 2.253953218905971098e-15 4.155455990000122089e-15 6.833219478682954005e-23 2.640594851826602694e-21 6.797570800621359801e-12 5.668955353465486516e-11 1.316488050214166181e-20 9.883282577236002789e-21 2.781924830303222406e-12 6.913872913317274067e-20 2.490836706485860044e-10 7.386050936840274454e-16 4.049852513066200584e-22 2.242768778744454221e-12 2.146801228911037041e-19 3.341930465389794388e-13 5.080339384663291701e-20
1.305696664393062684e-19 2.114956211559045067e-21 1.447871794069646655e-11 1.892527022043530521e-18 4.221168168634596406e-15 8.402891677305623090e-12 5.934134571133707311e-23 2.294125523027516892e-15 4.229321359403463792e-15 6.954602715381151609e-23 2.687427458661140394e-21 6.917330924717443604e-12 5.768512269807837747e-11 1.339601653113718989e-20 1.005621654242889612e-20 2.830498056616839652e-12 7.033862173741544416e-20 2.533987060825708632e-10 7.508571877857487414e-16 4.117015831156045525e-22 2.279959146004717464e-12 2.182399315398081107e-19 3.397223670303317898e-13 5.164393765153652937e-20
1.329776267305278641e-19 2.153756604944181344e-21 1.474189814644010965e-11 1.926905500187570689e-18 4.297097865990876292e-15 8.553315393491332500e-12 6.040278788095456389e-23 2.335157259976864253e-15 4.304764663606254071e-15 7.078576056917561936e-23 2.735256771516280804e-21 7.039624341673778006e-12 5.870166085129175460e-11 1.363201966390105061e-20 1.023278044300114986e-20 2.880088555207422721e-12 7.156349543984819588e-20 2.578033339899925134e-10 7.633525197691404566e-16 4.185512157360755817e-22 2.317887539950418081e-12 2.218703806950577748e-19 3.453611322384322143e-13 5.250111861187255739e-20
1.354389396088376806e-19 2.193412013702307778e-21 1.501083335361842049e-11 1.962034499433143493e-18 4.374669550239683385e-15 8.706975840750659201e-12 6.148703647558263159e-23 2.377070468253490457e-15 4.381824119174648680e-15 7.205204566271084344e-23 2.784108316584224282e-21 7.164511182362967282e-12 5.973969700824459144e-11 1.387301146650359338e-20 1.041306526964880076e-20 2.930720786512586977e-12 7.281394518266032958e-20 2.622997875271070173e-10 7.760966655398697185e-16 4.255372208752754871e-22 2.356571014935139856e-12 2.255731038494290713e-19 3.511118613390671767e-13 5.337531951792350302e-20
1.379547842380020503e-19 2.233943705695644882e-21 1.528566498842697883e-11 1.997933324641845441e-18 4.453922810471935139e-15 8.863949230818058815e-12 6.259465534035528097e-23 2.419887034851969960e-15 4.460537550639596735e-15 7.334549357548012889e-23 2.834007183977420877e-21 7.292055276724057279e-12 6.079975525797250115e-11 1.411911481072063839e-20 1.059715759582512013e-20 2.982420507608964262e-12 7.409057214133271538e-20 2.668902473731212597e-10 7.890953057396488044e-16 4.326626932094612629e-22 2.396026669660384698e-12 2.293497369259941828e-19 3.569771627181112680e-13 5.426693685323250500e-20
1.405271534723963188e-19 2.275379063771930154e-21 1.556654327023985982e-11 2.034622051761877886e-18 4.534900377895345453e-15 9.024320500135056166e-12 6.372623452899368723e-23 2.463629791312871423e-15 4.540950210824993615e-15 7.466682859472316471e-23 2.884979690904144813e-21 7.422326923466769219e-12 6.188238410316617622e-11 1.437045738229047448e-20 1.078515448953067607e-20 3.035214887613530885e-12 7.539405718512903258e-20 2.715770303838228278e-10 8.023546325482607017e-16 4.399310194537036777e-22 2.436273223591745931e-12 2.332020708427279678e-19 3.629597619860090965e-13 5.517638510853634821e-20
1.431574121189613396e-19 2.317739995742952727e-21 1.585363372554030919e-11 2.072121083401423732e-18 4.617648974216109501e-15 9.188181937211824936e-12 6.488240142028126409e-23 2.508322871257508159e-15 4.623106254425367074e-15 7.601679653936010365e-23 2.937053828057475445e-21 7.555393531441560973e-12 6.298816283974740458e-11 1.462717202027128273e-20 1.097715801998847491e-20 3.089130837448555933e-12 7.672507226278469777e-20 2.763625921222582894e-10 8.158808301109765628e-16 4.473456098895901452e-22 2.477329609221284744e-12 2.371319188553477922e-19 3.690624078743368713e-13 5.610408203452814540e-20
1.458465973129542240e-19 2.361047395098638758e-21 1.614709534040844566e-11 2.110451406910978717e-18 4.702212958051979584e-15 9.355618813436705500e-12 6.606377937847944941e-23 2.553990411951276083e-15 4.707046141853830761e-15 7.739606669977683550e-23 2.990257328629317696e-21 7.691322813214466344e-12 6.411766861923777724e-11 1.488939319312079561e-20 1.117326356858610857e-20 3.144196004340975177e-12 7.808426194940456048e-20 2.812493362529010269e-10 8.296799951511162707e-16 4.549097971478377413e-22 2.519214272973883058e-12 2.411410466062345286e-19 3.752879082245742426e-13 5.705045433362806118e-20
1.485967221006161205e-19 2.405330362499665845e-21 1.644708801871029999e-11 2.149634946335775134e-18 4.788637566344051045e-15 9.526720070293897334e-12 6.727100391189658362e-23 2.600657064832970611e-15 4.792817179537259087e-15 7.880538987826336359e-23 3.044618493999679579e-21 7.830190601306191417e-12 6.527149204020186285e-11 1.515725920118688342e-20 1.137357309254386712e-20 3.200439936634303797e-12 7.947234803534750152e-20 2.862397377408766540e-10 8.437587357257269462e-16 4.626271838715497827e-22 2.561947106260627483e-12 2.452313567187474347e-19 3.816392104928785829e-13 5.801595021400041443e-20
1.514096487620724866e-19 2.450615862048631252e-21 1.675379087044384914e-11 2.189694131259965622e-18 4.876973549110274744e-15 9.701586648336573057e-12 6.850475678021627060e-23 2.648349076719500922e-15 4.880469679470467119e-15 8.024560195552807058e-23 3.100167737677544276e-21 7.972072815986929774e-12 6.645026276340861590e-11 1.543091476396559197e-20 1.157819908112040611e-20 3.257892395498055114e-12 8.089008442903951987e-20 2.913364677758740193e-10 8.581238906655648236e-16 4.705015360850385950e-22 2.605548993971880662e-12 2.494048488561370688e-19 3.881193204132532417e-13 5.900102659896032487e-20
1.542864564033270631e-19 2.496925780453849320e-21 1.706738343845455460e-11 2.230651861914650134e-18 4.967271027977359618e-15 9.880315452764405546e-12 6.976572949517538113e-23 2.697093145878692082e-15 4.970048618480481750e-15 8.171746051022775444e-23 3.156935834041257500e-21 8.117042637622305825e-12 6.765461877977077878e-11 1.571050746009020772e-20 1.178724864137089698e-20 3.316583285693273832e-12 8.233817939139208097e-20 2.965421941566294449e-10 8.727821035224116274e-16 4.785364999711511910e-22 2.650040152708526146e-12 2.536634588496586733e-19 3.947312764857110982e-13 6.000614519129817166e-20
1.572290073916870765e-19 2.544289532036460202e-21 1.738803911327776080e-11 2.272532037902553044e-18 5.059578709700500579e-15 1.006300110478249260e-11 7.105461288043486212e-23 2.746916095159030796e-15 5.061602973883913582e-15 8.322174600446400184e-23 3.214953506085862239e-21 8.265180763717678285e-12 6.888520092442714701e-11 1.599618766831402343e-20 1.200082970396621407e-20 3.376544515404009239e-12 8.381739276507840176e-20 3.018595845910321257e-10 8.877403945827935876e-16 4.867358980983921744e-22 2.695441686789187946e-12 2.580092054015026905e-19 4.014782565801428326e-13 6.103178915346699115e-20
1.602396189442117939e-19 2.592739234822373584e-21 1.771594915521824039e-11 2.315359325967764970e-18 5.153950855414451649e-15 1.024975164798632630e-11 7.237214316091551356e-23 2.797846329839299730e-15 5.155188583299807056e-15 8.475936879117241456e-23 3.274253573388394064e-21 8.416572073960668096e-12 7.014268968778754553e-11 1.628811266223370945e-20 1.221906381313893773e-20 3.437808976623710794e-12 8.532855687689322650e-20 3.072915171878980532e-10 9.030062559124475409e-16 4.951038435523682560e-22 2.741776369446523012e-12 2.624442681282540037e-19 4.083635443399852741e-13 6.207845776104236289e-20
1.633196567605701090e-19 2.642299806471371708e-21 1.805131486123772333e-11 2.359158824525062754e-18 5.250443840364908394e-15 1.044067711651283354e-11 7.371908556443330540e-23 2.849913328358054646e-15 5.250856841491051308e-15 8.633119947979587576e-23 3.334870106447503778e-21 8.571297349661554009e-12 7.142778935032266279e-11 1.658644447501906884e-20 1.244207195921220439e-20 3.500409346849927049e-12 8.687246501704102259e-20 3.128409512975000200e-10 9.185870182121117874e-16 5.036443717025760606e-22 2.789066596758868470e-12 2.669707919607631464e-19 4.153904475040743552e-13 6.314665364803854980e-20
1.664707651643312659e-19 2.693000264313366231e-21 1.839432821704597726e-11 2.403956582769706809e-18 5.349111269923595300e-15 1.063588080042610159e-11 7.509619903567530105e-23 2.903146533948140445e-15 5.348659001158483858e-15 8.793806754114216779e-23 3.396836828701476345e-21 8.729442138307686971e-12 7.274120174274462727e-11 1.689134742422144464e-20 1.266997060119431427e-20 3.564379977448250434e-12 8.844992204597540712e-20 3.185107988561521247e-10 9.344901676712111116e-16 5.123615633160408469e-22 2.837334920129930526e-12 2.715909345912264122e-19 4.225623912655985603e-13 6.423689745804933905e-20
1.696955507913882032e-19 2.744876925613880884e-21 1.874519272978784051e-11 2.449779693302139031e-18 5.450010759682083775e-15 1.083547684132150817e-11 7.650427747215659202e-23 2.957576659071620405e-15 5.448655277301925836e-15 8.958093964874097262e-23 3.460189087429504268e-21 8.891099946261889550e-12 7.408366100359927405e-11 1.720299230762477153e-20 1.290288910312082431e-20 3.629757030452747511e-12 9.006182969044739712e-20 3.243041461647442987e-10 9.507238167270219194e-16 5.212598561969958472e-22 2.886605873003978040e-12 2.763070432832384214e-19 4.298829517110892033e-13 6.534973298710004771e-20
1.729958864303136249e-19 2.797959805176799588e-21 1.910413085143686017e-11 2.496655770802448121e-18 5.553204862449969556e-15 1.103958846837996909e-11 7.794416227690617079e-23 3.013236089058161556e-15 5.550904824205343581e-15 9.126081125768517992e-23 3.524964354181088044e-21 9.056361311359786400e-12 7.545594063869525664e-11 1.752155674846196419e-20 1.314096318187671590e-20 3.696576533313129209e-12 9.170908280946401615e-20 3.302242545816299908e-10 9.672960993906162630e-16 5.303437321037875534e-22 2.936904327340117186e-12 2.811214999493086003e-19 4.373557465381568831e-13 6.648571006069464468e-20
1.763732786775118786e-19 2.852277966018753427e-21 1.947135836762608693e-11 2.544613260143276370e-18 5.658753643397868500e-15 1.124833125285921715e-11 7.941669404905962071e-23 3.070157364911616278e-15 5.655462799719240546e-15 9.297859327038579830e-23 3.591199970560292887e-21 9.225317621530139653e-12 7.685881513981063683e-11 1.784722109480224186e-20 1.338432137182647113e-20 3.764875553157223457e-12 9.339254889274785848e-20 3.362743391751535525e-10 9.842150847659837658e-16 5.396176025879954127e-22 2.988254700685148493e-12 2.860366417292739277e-19 4.449844774146245685e-13 6.764539123252550718e-20
1.798303954294328718e-19 2.907870300843650185e-21 1.984709348872422649e-11 2.593681862771418467e-18 5.766718570634198629e-15 1.146182580626280640e-11 8.092273238963201277e-23 3.128373812603433562e-15 5.762392724193241858e-15 9.473529799763608152e-23 3.658934154171574986e-21 9.398070243173566285e-12 7.829307895579252979e-11 1.818017113052775503e-20 1.363310066154054700e-20 3.834693564000272308e-12 9.511319034363375049e-20 3.424577158277709918e-10 1.001489474188270141e-15 5.490862141801417521e-22 3.040683208079154785e-12 2.910549762895531381e-19 4.527730247935887788e-13 6.882936656018705780e-20
1.833697299136810163e-19 2.964773310632142433e-21 2.023157822300299203e-11 2.643892033535555893e-18 5.877167908306162980e-15 1.168020741424275655e-11 8.246319569881443478e-23 3.187920805658903757e-15 5.871761897701975052e-15 9.653204182133860480e-23 3.728207797368916777e-21 9.574721094508708642e-12 7.975957628739660645e-11 1.852060109440136658e-20 1.388745098064103238e-20 3.906070475896966714e-12 9.687201109599051203e-20 3.487779456159025082e-10 1.019128272016226486e-15 5.587545221898092859e-22 3.094217323632394371e-12 2.961791340721538087e-19 4.607253536472206082e-13 7.003823878004286140e-20
