7.750000000000000000e+03	3.625348820251151862e-14 3.205991153262416125e-14 2.665447866657576803e-14 1.996797878618685319e-14 2.937525987806907283e-15 3.629235625773947589e-14 1.224343408708139480e-14 5.708785128037267041e-15 3.548108864813615232e-15 3.759565926417124339e-15 1.508989945500482963e-14 4.780045913508355206e-14 2.170677591723532614e-14 4.609575937273684754e-14 1.478125348328114653e-14 6.740822396911132404e-15 8.228102872620458197e-14 1.701592689052618536e-14 1.019297124954082984e-13
7.790080160320640971e+03	3.435390571670708369e-14 3.071765393956701336e-14 2.592609311609126307e-14 2.035002121607576002e-14 3.029910123780815807e-15 3.755617585758360897e-14 1.258947699828206858e-14 5.801436911967615150e-15 3.589555485101023026e-15 3.803979449684395721e-15 1.545233422819036019e-14 4.933912610402059430e-14 2.248311429513565669e-14 4.772056304114134641e-14 1.526411525596674992e-14 6.946083865676667085e-15 8.442268784999079437e-14 1.741118817228282852e-14 1.042972439870358713e-13
7.830160320641282851e+03	3.277243565306289180e-14 2.941160536745968874e-14 2.507065145777098534e-14 2.056311052971470971e-14 3.108670576990918456e-15 3.878452574441354022e-14 1.299430823668488999e-14 5.922508517707284188e-15 3.638573252938690365e-15 3.851177926911256908e-15 1.576451320082441533e-14 5.076368592287461730e-14 2.325302053303606612e-14 4.943435463080067238e-14 1.579284922167742710e-14 7.174802145866893606e-15 8.683147132665368302e-14 1.783750136288839033e-14 1.067240827617717583e-13
7.870240480961923822e+03	3.195472078848004426e-14 2.849867613040187273e-14 2.433646336361021525e-14 2.066375472228483750e-14 3.176473483044356511e-15 3.998747456335088124e-14 1.347023795952300236e-14 6.087772273746437999e-15 3.707799461251238431e-15 3.914734392867008869e-15 1.605759075842472813e-14 5.211598695145443980e-14 2.402303509552167220e-14 5.125163557059618627e-14 1.637724404962512493e-14 7.433592455924763214e-15 8.964367661202124098e-14 1.833135975522360241e-14 1.094356567978332938e-13
7.910320641282564793e+03	3.227053738164399131e-14 2.830744484744413706e-14 2.397513005649032818e-14 2.073217415293013730e-14 3.238292696979584829e-15 4.118609800953474207e-14 1.402228913554116990e-14 6.308673750289116864e-15 3.808438261563396424e-15 4.007456533260430432e-15 1.637050637777516701e-14 5.346048485003219147e-14 2.480433940381025849e-14 5.318179588690719553e-14 1.702253953826365719e-14 7.726465483724622074e-15 9.296252115857203194e-14 1.892535880520958747e-14 1.126522281499286897e-13
7.950400801603206673e+03	3.395464057957848693e-14 2.908817632783496566e-14 2.420494063738720503e-14 2.086221600010243905e-14 3.300851263082987293e-15 4.241033931415768481e-14 1.464703663586754236e-14 6.590385481573025932e-15 3.948533863800628879e-15 4.139470635101187263e-15 1.674488101522268504e-14 5.487662179455005461e-14 2.561157131312263680e-14 5.522766503294965274e-14 1.772842686159187693e-14 8.054094265651523287e-15 9.684107975884457936e-14 1.964321403993679727e-14 1.165566544781061978e-13
7.990480961923847644e+03	3.706353095009540051e-14 3.097102858655248117e-14 2.517672670538523686e-14 2.114858721817716853e-14 3.371767980135510457e-15 4.369542220124846700e-14 1.533261226150436018e-14 6.930652076099271696e-15 4.131590974670519988e-15 4.316569061551244504e-15 1.721916420964845712e-14 5.644846509541312456e-14 2.646104891470721873e-14 5.738493319110061325e-14 1.848879890204153455e-14 8.413522714734294092e-15 1.012714225994669413e-13 2.049573597769152355e-14 1.212653697280706949e-13
8.030561122244488615e+03	4.145555748152498088e-14 3.393914227489505537e-14 2.694736416568956714e-14 2.167310683447786622e-14 3.458515040998104432e-15 4.507724865225287040e-14 1.605995459036609786e-14 7.319651231563614122e-15 4.355769910593186514e-15 4.539083293977329192e-15 1.782284473585627997e-14 5.825294672442700286e-14 2.736862461525206960e-14 5.964259176719109112e-14 1.929234116852107712e-14 8.798390447012008367e-15 1.061820056539083691e-13 2.147842705850060217e-14 1.268071165833007484e-13
8.070641282565130496e+03	4.679882808209848004e-14 3.782155849962569839e-14 2.946532978145887946e-14 2.249193692389998214e-14 3.567327731945623602e-15 4.658739324940184868e-14 1.680520450223643505e-14 7.740960631775154122e-15 4.613814581677055854e-15 4.801484980537898185e-15 1.857158465755008703e-14 6.034834614142988382e-14 2.834746203368574882e-14 6.198440230881835181e-14 2.012393602572626726e-14 9.199677507427930937e-15 1.114442895617251635e-13 2.257117287309840955e-14 1.331131399171430138e-13
8.110721442885771467e+03	5.260760177951952260e-14 4.230831969353414381e-14 3.257123750152808192e-14 2.362573831252774849e-14 3.702223711123513607e-15 4.824840684184130153e-14 1.754297177790540236e-14 8.173563727462804374e-15 4.893774199218497466e-15 5.092823827723927923e-15 1.946405960965562066e-14 6.276473716561242475e-14 2.940606030137249527e-14 6.439125221198309932e-14 2.096673089464811483e-14 9.606895988941351724e-15 1.168882666196103981e-13 2.374022344737691838e-14 1.400211174592092491e-13
