0	0	0	0	0	0	0	0	0	0	4.9299494e-08	6.6903766e-08	5.76294e-08	9.5727898e-08	3.5888519e-08	0	1.9946464e-07	1.9156916e-07	1.9323141e-07	19607
1.2474483e-07	1.0504826e-07	9.7662131e-08	5.1977008e-08	4.9241389e-09	1.0532189e-07	3.5563218e-08	2.106437e-08	8.1412406e-09	6.565517e-09	3.6931038e-08	1.0087645e-07	3.9119538e-08	7.7965517e-08	5.8132176e-08	1.1489656e-08	1.1175057e-07	3.9119527e-08	1.1694829e-07	18692
1.1393318e-07	6.8449957e-08	5.7642065e-08	3.8277939e-08	1.7112486e-08	9.0591108e-08	5.1937917e-08	1.3262182e-08	5.8542735e-09	3.6026295e-09	1.5686453e-08	4.8485383e-08	2.148068e-08	4.5295558e-08	5.1517599e-09	3.9028487e-09	6.7023912e-08	2.5668735e-08	4.9536158e-08	17857
3.9627399e-09	3.1418863e-09	2.004312e-09	2.9497087e-09	0	3.3251264e-09	1.608932e-09	0	0	0	0	3.8078056e-09	3.0390934e-09	4.9876894e-09	2.8603244e-09	0	9.6535917e-09	0	7.3653341e-09	17094
1.1508189e-09	8.0338058e-10	7.3352158e-10	8.7070201e-10	8.3608079e-11	9.9437891e-10	4.4778509e-10	1.3488771e-10	0	0	3.8896245e-10	2.2844031e-09	6.4425426e-10	2.899943e-09	5.5738725e-10	9.123714e-10	5.4403366e-09	4.1804032e-10	3.9049328e-09	16667
