7.959320901583816987e-14 2.340649907755485551e-13 8.925165479783560884e-13 2.022660289127300899e-12
8.150853664787768764e-14 2.396837045111453484e-13 9.137894230172979107e-13 2.070663862350572521e-12
8.347334932207330904e-14 2.454469050716632042e-13 9.356009139508708499e-13 2.119861998549337009e-12
8.548905850513870253e-14 2.513586875161023560e-13 9.579659514973139288e-13 2.170286915946604198e-12
8.755712066909082578e-14 2.574232765799688902e-13 9.808999274634231772e-13 2.221971794370957072e-12
8.967903893326430376e-14 2.636450312847771810e-13 1.004418710675135302e-12 2.274950807263803520e-12
9.185636475681641365e-14 2.700284497189069484e-13 1.028538663501601634e-12 2.329259154855158039e-12
9.409069968455944558e-14 2.765781740061652895e-13 1.053276659031919693e-12 2.384933098593569795e-12
9.638369719681887618e-14 2.832989955259474242e-13 1.078650098971098501e-12 2.442009996926308735e-12
9.873706468516487652e-14 2.901958604153843941e-13 1.104676932276126173e-12 2.500528342477764817e-12
1.011525655151768622e-13 2.972738753227900885e-13 1.131375674532158378e-12 2.560527800650743289e-12
1.036320211463928482e-13 3.045383133954059668e-13 1.158765428112654092e-12 2.622049249720673963e-12
1.061773133440639994e-13 3.119946205496283144e-13 1.186865903203971038e-12 2.685134822537045743e-12
1.087903865269459607e-13 3.196484220742349666e-13 1.215697439740844694e-12 2.749827949910651806e-12
1.114732502302187549e-13 3.275055295459199696e-13 1.245281030252395857e-12 2.816173405714554693e-12
1.142279816307581727e-13 3.355719480065919293e-13 1.275638343635354361e-12 2.884217353742352184e-12
1.170567281383763925e-13 3.438538834124666229e-13 1.306791749928173752e-12 2.954007396430586374e-12
1.199617101056815456e-13 3.523577504101770137e-13 1.338764346153476391e-12 3.025592625549261797e-12
1.229452236638688904e-13 3.610901804418733524e-13 1.371579983234286420e-12 3.099023674897648877e-12
1.260096436251864595e-13 3.700580301128382137e-13 1.405263293970117784e-12 3.174352775018960213e-12
1.291574264202678797e-13 3.792683897870527497e-13 1.439839722116750797e-12 3.251633810010592807e-12
1.323911131206111017e-13 3.887285924580314749e-13 1.475335552650028096e-12 3.330922376551043888e-12
1.357133325999737935e-13 3.984462229399685568e-13 1.511777943249346986e-12 3.412275845220711680e-12
1.391268048104408112e-13 4.084291273460916760e-13 1.549194956989038641e-12 3.495753424142328695e-12
1.426343441267285678e-13 4.186854228114231197e-13 1.587615596264724518e-12 3.581416225008829328e-12
1.462388627920189300e-13 4.292235075107966941e-13 1.627069838054897393e-12 3.669327331651832418e-12
1.499433745527536510e-13 4.400520710805424107e-13 1.667588670611332482e-12 3.759551871303628667e-12
1.537509985116865465e-13 4.511801054939425947e-13 1.709204131614020043e-12 3.852157088647568456e-12
1.576649631636879088e-13 4.626169163841686740e-13 1.751949347834125764e-12 3.947212422761631376e-12
1.616886106311795767e-13 4.743721348779286876e-13 1.795858576445092981e-12 4.044789587169729499e-12
1.658254012106283355e-13 4.864557301093780036e-13 1.840967248174010115e-12 4.144962653283279432e-12
1.700789183227784046e-13 4.988780225710335699e-13 1.887312012439144380e-12 4.247808137471157717e-12
1.744528738526973324e-13 5.116496983618744909e-13 1.934930784582003831e-12 4.353405091957786704e-12
1.789511138430137756e-13 5.247818243867718489e-13 1.983862795366191957e-12 4.461835199815725682e-12
1.835776245937066985e-13 5.382858646577457190e-13 2.034148642998811755e-12 4.573182874416240457e-12
1.883365392571413230e-13 5.521736978683033317e-13 2.085830347900763037e-12 4.687535363673492807e-12
1.932321449158518027e-13 5.664576362872583476e-13 2.138951410363654906e-12 4.804982859320545549e-12
1.982688900413862762e-13 5.811504459132761769e-13 2.193556871228189298e-12 4.925618611446814676e-12
2.034513922883533321e-13 5.962653678748581541e-13 2.249693375793400916e-12 5.049539048605193517e-12
2.087844466646623815e-13 6.118161411224492808e-13 2.307409241167718153e-12 5.176843903801634664e-12
2.142730340635607838e-13 6.278170263677939772e-13 2.366754527155415758e-12 5.307636346547275930e-12
2.199223300104402098e-13 6.442828310623868904e-13 2.427781110682720360e-12 5.442023121044075016e-12
2.257377134729238615e-13 6.612289351831052657e-13 2.490542763806923545e-12 5.580114690608377952e-12
2.317247757048222287e-13 6.786713176909647906e-13 2.555095235387522044e-12 5.722025388474593818e-12
2.378893291333167837e-13 6.966265835327190787e-13 2.621496336403738093e-12 5.867873575026481251e-12
2.442374161915312253e-13 7.151119909196160538e-13 2.689806028766394813e-12 6.017781801353382654e-12
2.507753179511559694e-13 7.341454785672251461e-13 2.760086517478956225e-12 6.171876979043092451e-12
2.575095625549196432e-13 7.537456927429509548e-13 2.832402346123793755e-12 6.330290556262778686e-12
2.644469336117716432e-13 7.739320141530595320e-13 2.906820495688978816e-12 6.493158700247920962e-12
2.715944786994412582e-13 7.947245847219924636e-13 2.983410486696507112e-12 6.660622486277122283e-12
2.789595180285700966e-13 8.161443343012870921e-13 3.062244484616104114e-12 6.832828093260826052e-12
2.865496533980743401e-13 8.382130075291316605e-13 3.143397408745263456e-12 7.009927006316582272e-12
2.943727777724239827e-13 8.609531913715249552e-13 3.226947044928636455e-12 7.192076226964884774e-12
3.024370858815197097e-13 8.843883440379644561e-13 3.312974162546238253e-12 7.379438491695496259e-12
3.107510861480860117e-13 9.085428259613805686e-13 3.401562636266574960e-12 7.572182499769614832e-12
3.193236142393070414e-13 9.334419336355069087e-13 3.492799573325642630e-12 7.770483151448879975e-12
3.281638487159822756e-13 9.591119373996367458e-13 3.586775447454839965e-12 7.974521798270005529e-12
3.372813293453433462e-13 9.855801244607097429e-13 3.683584240771651556e-12 8.184486507228613025e-12
3.466859784290328097e-13 1.012874848313933763e-12 3.783323594932688071e-12 8.400572340727708183e-12
3.563881251679732881e-13 1.041025585449041553e-12 3.886094972852404161e-12 8.622981654143382243e-12
3.663985329497757269e-13 1.070063000069432585e-12 3.992003832371096650e-12 8.851924412920809792e-12
3.767284294500226798e-13 1.100019017397304063e-12 4.101159813218463875e-12 9.087618531049944435e-12
3.873895393090197798e-13 1.130926905711087529e-12 4.213676938353667481e-12 9.330290232433158427e-12
3.983941188876367516e-13 1.162821366643887563e-12 4.329673830490800122e-12 9.580174436292395569e-12
